check,file,atol,bulk_failing,bulk_margin,bulk_values,combined_margin,files,max_absolute_error_below_atol,max_bound_fraction,max_relative_error_above_atol,near_zero_failing,near_zero_margin,near_zero_values,rtol,values,values_failing
pure-eft-gamma,2_PEFT_gamma5_const_1_scalCls.dat,100.0,0,39.012100000922516,9600,100039.0121023656,1,0.00010000000000331966,9.99610031111406e-06,2.5633072815263807e-06,0,999999.9999668035,11394,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma5_const_1_scalarCovCls.dat,0.1,0,10.078000000023488,17428,122.04469999941725,1,1.0000000000287557e-07,0.008193719186533908,9.922603691185448e-06,0,999999.9999712444,73546,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma5_const_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma5_const_1_totCls.dat,0.1,0,11.967400000027892,13948,128.94729999571942,1,1.0000000000287557e-07,0.007755106156028055,8.356033892053991e-06,0,999999.9999712444,3547,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma5_const_1_transfer_out.dat,1000.0,0,,1992,,1,0.0,0.0,0.0,0,,1284,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma5_exp_1_lensedCls.dat,0.1,0,17.15590000003998,13551,1017.1559000023707,1,1.0000000000287557e-07,0.0009831334606599336,5.828898513034405e-06,0,999999.9999712444,3444,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma5_exp_1_lensedtotCls.dat,0.1,0,12.4798999998074,13558,1012.4798999843745,1,9.999999999593667e-08,0.0009876739281593965,8.012884718751216e-06,0,1000000.0000406334,3437,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma5_exp_1_lenspotentialCls.dat,0.1,0,10.458899999931482,13948,134.8058999955249,1,1.0000000000287557e-07,0.007418072948092009,9.56123492916608e-06,0,999999.9999712444,14044,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma5_exp_1_matterpower.dat,1.0,0,,730,,1,0.0,0.0,0.0,0,,578,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma5_exp_1_scalCls.dat,100.0,0,26.471000000625956,9588,100026.47100236532,1,0.00010000000000331966,9.997353600291997e-06,3.777719013170463e-06,0,999999.9999668035,11406,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma5_exp_1_scalarCovCls.dat,0.1,0,28.42640000107616,17428,1033.4642999656926,1,1.0000000000287557e-07,0.0009676192975734106,3.5178566401730163e-06,0,999999.9999712444,73546,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma5_exp_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma5_exp_1_totCls.dat,0.1,0,10.458899999931482,13948,134.8058999955249,1,1.0000000000287557e-07,0.007418072948092009,9.56123492916608e-06,0,999999.9999712444,3547,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma5_exp_1_transfer_out.dat,1000.0,0,,1993,,1,0.0,0.0,0.0,0,,1283,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma5_exp_2_lensedCls.dat,0.1,0,10.451099999931532,13548,1023.5696000023856,1,1.0000000000287557e-07,0.000976973134018116,9.568370793567675e-06,0,999999.9999712444,3447,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma5_exp_2_lensedtotCls.dat,0.1,0,12.027200000028031,13556,118.64560000280561,1,1.0000000000287557e-07,0.008428462580798218,8.314487162412443e-06,0,999999.9999712444,3439,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma5_exp_2_lenspotentialCls.dat,0.1,0,10.181099999951387,13947,110.18109999947391,1,1.0000000000287557e-07,0.009075966749331553,9.822121381822935e-06,0,999999.9999712444,14045,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma5_exp_2_matterpower.dat,1.0,0,,736,,1,0.0,0.0,0.0,0,,572,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma5_exp_2_scalCls.dat,100.0,0,22.01559999989488,9515,100022.0155995224,1,0.00010000000000331966,9.997798924627698e-06,4.5422336888605115e-06,0,999999.9999668035,11479,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma5_exp_2_scalarCovCls.dat,0.1,0,13.425599999912047,17522,1015.2752000023662,1,1.0000000000287557e-07,0.0009849546211683979,7.448456679824747e-06,0,999999.9999712444,73452,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma5_exp_2_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma5_exp_2_totCls.dat,0.1,0,10.181099999951387,13947,110.18109999947391,1,1.0000000000287557e-07,0.009075966749331553,9.822121381822935e-06,0,999999.9999712444,3548,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma5_exp_2_transfer_out.dat,1000.0,0,,2039,,1,0.0,0.0,0.0,0,,1237,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma6_const_1_lensedCls.dat,0.1,0,22.6981999998513,13547,1041.3294999654313,1,1.0000000000287557e-07,0.0009603108334424374,4.405635689202453e-06,0,999999.9999712444,3448,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma6_const_1_lensedtotCls.dat,0.1,0,10.162600000023685,13556,128.07279999574843,1,1.0000000000287557e-07,0.007808059166608339,9.840001574377319e-06,0,999999.9999712444,3439,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma6_const_1_lenspotentialCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,14045,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma6_const_1_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,583,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma6_const_1_scalCls.dat,100.0,0,20.367000000018525,9538,10020.367000009113,1,0.00010000000000331966,9.979674397146238e-05,4.909903274901019e-06,0,999999.9999668035,11456,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma6_const_1_scalarCovCls.dat,0.1,0,13.425599999912047,17425,167.50690000396102,1,1.0000000000287557e-07,0.005969903329214218,7.448456679824747e-06,0,999999.9999712444,73549,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma6_const_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma6_const_1_totCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,3548,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma6_const_1_transfer_out.dat,1000.0,0,,1980,,1,0.0,0.0,0.0,0,,1296,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma6_exp_1_lensedCls.dat,0.1,0,22.6981999998513,13547,1041.3294999654313,1,1.0000000000287557e-07,0.0009603108334424374,4.405635689202453e-06,0,999999.9999712444,3448,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma6_exp_1_lensedtotCls.dat,0.1,0,10.162600000023685,13556,128.07279999574843,1,1.0000000000287557e-07,0.007808059166608339,9.840001574377319e-06,0,999999.9999712444,3439,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma6_exp_1_lenspotentialCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,14045,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma6_exp_1_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,583,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma6_exp_1_scalCls.dat,100.0,0,20.367000000018525,9538,10020.367000009113,1,0.00010000000000331966,9.979674397146238e-05,4.909903274901019e-06,0,999999.9999668035,11456,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma6_exp_1_scalarCovCls.dat,0.1,0,13.425599999912047,17425,167.50690000396102,1,1.0000000000287557e-07,0.005969903329214218,7.448456679824747e-06,0,999999.9999712444,73549,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma6_exp_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma6_exp_1_totCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,3548,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma6_exp_1_transfer_out.dat,1000.0,0,,1980,,1,0.0,0.0,0.0,0,,1296,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma6_lin_1_lensedCls.dat,0.1,0,22.6981999998513,13547,1041.3294999654313,1,1.0000000000287557e-07,0.0009603108334424374,4.405635689202453e-06,0,999999.9999712444,3448,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma6_lin_1_lensedtotCls.dat,0.1,0,10.162600000023685,13556,128.07279999574843,1,1.0000000000287557e-07,0.007808059166608339,9.840001574377319e-06,0,999999.9999712444,3439,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma6_lin_1_lenspotentialCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,14045,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma6_lin_1_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,583,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma6_lin_1_scalCls.dat,100.0,0,20.367000000018525,9538,10020.367000009113,1,0.00010000000000331966,9.979674397146238e-05,4.909903274901019e-06,0,999999.9999668035,11456,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma6_lin_1_scalarCovCls.dat,0.1,0,13.425599999912047,17425,167.50690000396102,1,1.0000000000287557e-07,0.005969903329214218,7.448456679824747e-06,0,999999.9999712444,73549,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma6_lin_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma6_lin_1_totCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,3548,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma6_lin_1_transfer_out.dat,1000.0,0,,1980,,1,0.0,0.0,0.0,0,,1296,0.0001,3276,0
pure-eft-gamma,2_PEFT_gamma6_power_1_lensedCls.dat,0.1,0,22.6981999998513,13547,1041.3294999654313,1,1.0000000000287557e-07,0.0009603108334424374,4.405635689202453e-06,0,999999.9999712444,3448,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma6_power_1_lensedtotCls.dat,0.1,0,10.162600000023685,13556,128.07279999574843,1,1.0000000000287557e-07,0.007808059166608339,9.840001574377319e-06,0,999999.9999712444,3439,0.0001,16995,0
pure-eft-gamma,2_PEFT_gamma6_power_1_lenspotentialCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,14045,0.0001,27992,0
pure-eft-gamma,2_PEFT_gamma6_power_1_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,583,0.0001,1308,0
pure-eft-gamma,2_PEFT_gamma6_power_1_scalCls.dat,100.0,0,20.367000000018525,9538,10020.367000009113,1,0.00010000000000331966,9.979674397146238e-05,4.909903274901019e-06,0,999999.9999668035,11456,0.0001,20994,0
pure-eft-gamma,2_PEFT_gamma6_power_1_scalarCovCls.dat,0.1,0,13.425599999912047,17425,167.50690000396102,1,1.0000000000287557e-07,0.005969903329214218,7.448456679824747e-06,0,999999.9999712444,73549,0.0001,90974,0
pure-eft-gamma,2_PEFT_gamma6_power_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma6_power_1_totCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,3548,0.0001,17495,0
pure-eft-gamma,2_PEFT_gamma6_power_1_transfer_out.dat,1000.0,0,,1980,,1,0.0,0.0,0.0,0,,1296,0.0001,3276,0
pure-eft-omega,2_PEFT_Omega_const_1_lensedCls.dat,0.1,0,12.447199999918457,13533,125.64170000297102,1,1.0000000000287557e-07,0.007959140953810345,8.033935342940993e-06,0,999999.9999712444,3462,0.0001,16995,0
pure-eft-omega,2_PEFT_Omega_const_1_lensedtotCls.dat,0.1,0,12.986600000030265,13540,166.9869000039487,1,1.0000000000287557e-07,0.005988493708047477,7.70024486776885e-06,0,999999.9999712444,3455,0.0001,16995,0
pure-eft-omega,2_PEFT_Omega_const_1_lenspotentialCls.dat,0.1,0,11.969100000187357,13954,113.63119999945742,1,1.0000000000287557e-07,0.00880039989021303,8.354847064393703e-06,0,999999.9999712444,14038,0.0001,27992,0
pure-eft-omega,2_PEFT_Omega_const_1_matterpower.dat,1.0,0,,685,,1,0.0,0.0,0.0,0,,623,0.0001,1308,0
pure-eft-omega,2_PEFT_Omega_const_1_scalCls.dat,100.0,0,76.4540000018079,9544,100076.45400236649,1,0.00010000000000331966,9.992360440512342e-06,1.3079760378480566e-06,0,999999.9999668035,11450,0.0001,20994,0
pure-eft-omega,2_PEFT_Omega_const_1_scalarCovCls.dat,0.1,0,10.5982000000247,17434,120.776500002856,1,1.0000000000287557e-07,0.008279756409370639,9.43556452980383e-06,0,999999.9999712444,73540,0.0001,90974,0
pure-eft-omega,2_PEFT_Omega_const_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-omega,2_PEFT_Omega_const_1_totCls.dat,0.1,0,11.969100000187357,13954,113.63119999945742,1,1.0000000000287557e-07,0.00880039989021303,8.354847064393703e-06,0,999999.9999712444,3541,0.0001,17495,0
pure-eft-omega,2_PEFT_Omega_const_1_transfer_out.dat,1000.0,0,,1914,100000000001499.56,1,9.99999999985252e-12,9.999999999850044e-15,0.0,0,100000000001474.8,1362,0.0001,3276,0
pure-eft-omega,2_PEFT_Omega_const_2_lensedCls.dat,0.1,0,14.888900000034699,13548,136.14190000321935,1,7.000000000045165e-08,0.007345277243643236,6.716412898183677e-06,0,1428571.4285622113,3447,0.0001,16995,0
pure-eft-omega,2_PEFT_Omega_const_2_lensedtotCls.dat,0.1,0,13.13400000003061,13556,117.22289999944027,1,1.0000000000287557e-07,0.008530756362492098,7.613826709286351e-06,0,999999.9999712444,3439,0.0001,16995,0
pure-eft-omega,2_PEFT_Omega_const_2_lenspotentialCls.dat,0.1,0,10.232899999842077,13946,138.5022999954022,1,1.0000000000287557e-07,0.007220096706214961,9.77240078585184e-06,0,999999.9999712444,14046,0.0001,27992,0
pure-eft-omega,2_PEFT_Omega_const_2_matterpower.dat,1.0,0,,718,,1,0.0,0.0,0.0,0,,590,0.0001,1308,0
pure-eft-omega,2_PEFT_Omega_const_2_scalCls.dat,100.0,0,,9552,1000025.4896023307,1,0.00010000000000331966,9.999745110473726e-07,0.0,0,999999.9999668035,11442,0.0001,20994,0
pure-eft-omega,2_PEFT_Omega_const_2_scalarCovCls.dat,0.1,0,16.334599999983663,17425,1066.052299964611,1,1.0000000000287557e-07,0.0009380402819197486,6.121974214250733e-06,0,999999.9999712444,73549,0.0001,90974,0
pure-eft-omega,2_PEFT_Omega_const_2_tensCls.dat,0.01,0,70.143099997983,6832,100070.1430971224,1,9.999999999940612e-09,9.992990606893174e-06,1.4256569784180563e-06,0,1000000.0000059388,10663,0.0001,17495,0
pure-eft-omega,2_PEFT_Omega_const_2_totCls.dat,0.1,0,10.232899999842077,13946,138.5022999954022,1,1.0000000000287557e-07,0.007220096706214961,9.77240078585184e-06,0,999999.9999712444,3549,0.0001,17495,0
pure-eft-omega,2_PEFT_Omega_const_2_transfer_out.dat,1000.0,0,,1970,99999999999375.88,1,1.0000000000064279e-11,1.0000000000062413e-14,0.0,0,99999999999357.22,1306,0.0001,3276,0
pure-eft-omega,2_PEFT_Omega_exp_1_lensedCls.dat,0.1,0,21.910999999856458,13547,136.1959000032206,1,1.0000000000287557e-07,0.007342364931516684,4.563917666955188e-06,0,999999.9999712444,3448,0.0001,16995,0
pure-eft-omega,2_PEFT_Omega_exp_1_lensedtotCls.dat,0.1,0,10.259599999841665,13554,137.77450000325794,1,1.0000000000287557e-07,0.00725823719176156,9.746968692886984e-06,0,999999.9999712444,3441,0.0001,16995,0
pure-eft-omega,2_PEFT_Omega_exp_1_lenspotentialCls.dat,0.1,0,10.200199999989799,13946,121.28550000286802,1,1.0000000000287557e-07,0.008245008677676665,9.803729338650223e-06,0,999999.9999712444,14046,0.0001,27992,0
pure-eft-omega,2_PEFT_Omega_exp_1_matterpower.dat,1.0,0,,723,,1,0.0,0.0,0.0,0,,585,0.0001,1308,0
pure-eft-omega,2_PEFT_Omega_exp_1_scalCls.dat,100.0,0,86.36240000204221,9560,100086.36240236672,1,0.00010000000000331966,9.99137121179212e-06,1.157911313229314e-06,0,999999.9999668035,11434,0.0001,20994,0
pure-eft-omega,2_PEFT_Omega_exp_1_scalarCovCls.dat,0.1,0,11.886099999816562,17529,115.56849999944819,1,1.0000000000287557e-07,0.008652876865277085,8.413188514444881e-06,0,999999.9999712444,73445,0.0001,90974,0
pure-eft-omega,2_PEFT_Omega_exp_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-omega,2_PEFT_Omega_exp_1_totCls.dat,0.1,0,10.200199999989799,13946,121.28550000286802,1,1.0000000000287557e-07,0.008245008677676665,9.803729338650223e-06,0,999999.9999712444,3549,0.0001,17495,0
pure-eft-omega,2_PEFT_Omega_exp_1_transfer_out.dat,1000.0,0,,1978,155569383945.25134,1,6.428000000000089e-09,6.427999999999514e-12,0.0,0,155569383945.23743,1298,0.0001,3276,0
pure-eft-omega,2_PEFT_Omega_lin_1_lensedCls.dat,0.1,0,28.448599999813627,13546,138.11599999541502,1,2.0000000000054696e-07,0.0072402907703176785,3.5151114642075575e-06,0,499999.99999863264,3449,0.0001,16995,0
pure-eft-omega,2_PEFT_Omega_lin_1_lensedtotCls.dat,0.1,0,14.136699999907389,13552,34.055099999256655,1,1.9999999999881224e-07,0.02936417746598388,7.073786668787986e-06,0,500000.0000029694,3443,0.0001,16995,0
pure-eft-omega,2_PEFT_Omega_lin_1_lenspotentialCls.dat,0.1,0,11.969100000187357,13945,138.4330999954045,1,1.0000000000287557e-07,0.007223705891388667,8.354847064393703e-06,0,999999.9999712444,14047,0.0001,27992,0
pure-eft-omega,2_PEFT_Omega_lin_1_matterpower.dat,1.0,0,,716,,1,0.0,0.0,0.0,0,,592,0.0001,1308,0
pure-eft-omega,2_PEFT_Omega_lin_1_scalCls.dat,100.0,0,10.117699999951691,9562,100010.11769952245,1,0.00010000000000331966,9.998988332405242e-06,9.88366921340596e-06,0,999999.9999668035,11432,0.0001,20994,0
pure-eft-omega,2_PEFT_Omega_lin_1_scalarCovCls.dat,0.1,0,15.386000000035859,17425,122.01019999941744,1,1.0000000000287557e-07,0.008196036069154667,6.4994150526301145e-06,0,999999.9999712444,73549,0.0001,90974,0
pure-eft-omega,2_PEFT_Omega_lin_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-omega,2_PEFT_Omega_lin_1_totCls.dat,0.1,0,11.969100000187357,13945,138.4330999954045,1,1.0000000000287557e-07,0.007223705891388667,8.354847064393703e-06,0,999999.9999712444,3550,0.0001,17495,0
pure-eft-omega,2_PEFT_Omega_lin_1_transfer_out.dat,1000.0,0,,1967,10000027.987223307,1,9.999999999976694e-05,9.999972012855022e-08,0.0,0,10000000.000023305,1309,0.0001,3276,0
pure-eft-omega,2_PEFT_Omega_lin_2_lensedCls.dat,0.1,0,10.93300000002548,13546,121.44409999942013,1,1.0000000000287557e-07,0.008234241103559373,9.146620323769043e-06,0,999999.9999712444,3449,0.0001,16995,0
pure-eft-omega,2_PEFT_Omega_lin_2_lensedtotCls.dat,0.1,0,12.82580000002989,13556,1012.8258000023607,1,1.0000000000287557e-07,0.0009873366180024928,7.796784606010304e-06,0,999999.9999712444,3439,0.0001,16995,0
pure-eft-omega,2_PEFT_Omega_lin_2_lenspotentialCls.dat,0.1,0,11.969100000187357,13947,112.98639999946052,1,1.0000000000287557e-07,0.00885062272985753,8.354847064393703e-06,0,999999.9999712444,14045,0.0001,27992,0
pure-eft-omega,2_PEFT_Omega_lin_2_matterpower.dat,1.0,0,,724,,1,0.0,0.0,0.0,0,,584,0.0001,1308,0
pure-eft-omega,2_PEFT_Omega_lin_2_scalCls.dat,100.0,0,21.1745999998989,9547,10023.215200237019,1,9.999999999976694e-05,9.976838569487694e-05,4.722639388724107e-06,0,1000000.0000023306,11447,0.0001,20994,0
pure-eft-omega,2_PEFT_Omega_lin_2_scalarCovCls.dat,0.1,0,13.425599999912047,17425,113.5543999994578,1,1.0000000000287557e-07,0.008806351845501142,7.448456679824747e-06,0,999999.9999712444,73549,0.0001,90974,0
pure-eft-omega,2_PEFT_Omega_lin_2_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-omega,2_PEFT_Omega_lin_2_totCls.dat,0.1,0,11.969100000187357,13947,112.98639999946052,1,1.0000000000287557e-07,0.00885062272985753,8.354847064393703e-06,0,999999.9999712444,3548,0.0001,17495,0
pure-eft-omega,2_PEFT_Omega_lin_2_transfer_out.dat,1000.0,0,,1980,1190476190476.6636,1,8.399999999998937e-10,8.399999999996661e-13,0.0,0,1190476190476.341,1296,0.0001,3276,0
pure-eft-omega,2_PEFT_Omega_power_1_lensedCls.dat,0.1,0,14.21490000022251,13546,34.15009999925458,1,1.0000000000287557e-07,0.029282491120723737,7.034871859698955e-06,0,999999.9999712444,3449,0.0001,16995,0
pure-eft-omega,2_PEFT_Omega_power_1_lensedtotCls.dat,0.1,0,15.823500000036878,13553,144.78460000342372,1,1.0000000000287557e-07,0.006906811912153316,6.319714348896701e-06,0,999999.9999712444,3442,0.0001,16995,0
pure-eft-omega,2_PEFT_Omega_power_1_lenspotentialCls.dat,0.1,0,10.200199999989799,13946,120.80829999942317,1,1.0000000000287557e-07,0.008277576954603075,9.803729338650223e-06,0,999999.9999712444,14046,0.0001,27992,0
pure-eft-omega,2_PEFT_Omega_power_1_matterpower.dat,1.0,0,,723,,1,0.0,0.0,0.0,0,,585,0.0001,1308,0
pure-eft-omega,2_PEFT_Omega_power_1_scalCls.dat,100.0,0,47.35749999896629,9559,10047.357499780688,1,0.00010000000000331966,9.952865716401828e-05,2.1115979517960785e-06,0,999999.9999668035,11435,0.0001,20994,0
pure-eft-omega,2_PEFT_Omega_power_1_scalarCovCls.dat,0.1,0,13.425599999912047,17509,1015.2752000023662,1,1.0000000000287557e-07,0.0009849546211683979,7.448456679824747e-06,0,999999.9999712444,73465,0.0001,90974,0
pure-eft-omega,2_PEFT_Omega_power_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-omega,2_PEFT_Omega_power_1_totCls.dat,0.1,0,10.200199999989799,13946,120.80829999942317,1,1.0000000000287557e-07,0.008277576954603075,9.803729338650223e-06,0,999999.9999712444,3549,0.0001,17495,0
pure-eft-omega,2_PEFT_Omega_power_1_transfer_out.dat,1000.0,0,,1983,703729767769.1715,1,1.4210000000000496e-09,1.4210000000000104e-12,0.0,0,703729767769.1521,1293,0.0001,3276,0
pure-eft-omega,2_PEFT_Omega_power_2_lensedCls.dat,0.1,0,18.815200000043852,13546,136.97410000323902,1,1.0000000000287557e-07,0.007300650268746814,5.3148518219188175e-06,0,999999.9999712444,3449,0.0001,16995,0
pure-eft-omega,2_PEFT_Omega_power_2_lensedtotCls.dat,0.1,0,31.042599999796636,13556,167.73890000396653,1,1.0000000000287557e-07,0.005961646344266911,3.221379652498667e-06,0,999999.9999712444,3439,0.0001,16995,0
pure-eft-omega,2_PEFT_Omega_power_2_lenspotentialCls.dat,0.1,0,11.969100000187357,13947,1025.0429000023892,1,1.0000000000287557e-07,0.0009755689249666226,8.354847064393703e-06,0,999999.9999712444,14045,0.0001,27992,0
pure-eft-omega,2_PEFT_Omega_power_2_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,583,0.0001,1308,0
pure-eft-omega,2_PEFT_Omega_power_2_scalCls.dat,100.0,0,,9539,1000018.1433023306,1,9.999999999976694e-05,9.999818570268428e-07,0.0,0,1000000.0000023306,11455,0.0001,20994,0
pure-eft-omega,2_PEFT_Omega_power_2_scalarCovCls.dat,0.1,0,11.14720000002598,17425,190.7088000045097,1,1.0000000000287557e-07,0.005243596519805866,8.970862638130377e-06,0,999999.9999712444,73549,0.0001,90974,0
pure-eft-omega,2_PEFT_Omega_power_2_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-omega,2_PEFT_Omega_power_2_totCls.dat,0.1,0,11.969100000187357,13947,1025.0429000023892,1,1.0000000000287557e-07,0.0009755689249666226,8.354847064393703e-06,0,999999.9999712444,3548,0.0001,17495,0
pure-eft-omega,2_PEFT_Omega_power_2_transfer_out.dat,1000.0,0,,1986,2132196162046.9321,1,4.690000000000289e-10,4.689999999999948e-13,0.0,0,2132196162046.777,1290,0.0001,3276,0
pure-eft-wde,2_PEFT_wDE_LCDM_1_lensedCls.dat,0.1,0,22.6981999998513,13547,1041.3294999654313,1,1.0000000000287557e-07,0.0009603108334424374,4.405635689202453e-06,0,999999.9999712444,3448,0.0001,16995,0
pure-eft-wde,2_PEFT_wDE_LCDM_1_lensedtotCls.dat,0.1,0,10.162600000023685,13556,128.07279999574843,1,1.0000000000287557e-07,0.007808059166608339,9.840001574377319e-06,0,999999.9999712444,3439,0.0001,16995,0
pure-eft-wde,2_PEFT_wDE_LCDM_1_lenspotentialCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,14045,0.0001,27992,0
pure-eft-wde,2_PEFT_wDE_LCDM_1_matterpower.dat,1.0,0,,725,,1,0.0,0.0,0.0,0,,583,0.0001,1308,0
pure-eft-wde,2_PEFT_wDE_LCDM_1_scalCls.dat,100.0,0,20.367000000018525,9538,10020.367000009113,1,0.00010000000000331966,9.979674397146238e-05,4.909903274901019e-06,0,999999.9999668035,11456,0.0001,20994,0
pure-eft-wde,2_PEFT_wDE_LCDM_1_scalarCovCls.dat,0.1,0,13.425599999912047,17425,167.50690000396102,1,1.0000000000287557e-07,0.005969903329214218,7.448456679824747e-06,0,999999.9999712444,73549,0.0001,90974,0
pure-eft-wde,2_PEFT_wDE_LCDM_1_tensCls.dat,0.01,0,,6832,,1,0.0,0.0,0.0,0,,10663,0.0001,17495,0
pure-eft-wde,2_PEFT_wDE_LCDM_1_totCls.dat,0.1,0,11.969100000187357,13947,27.497000000025015,1,1.0000000000287557e-07,0.03636760373855658,8.354847064393703e-06,0,999999.9999712444,3548,0.0001,17495,0
pure-eft-wde,2_PEFT_wDE_LCDM_1_transfer_out.dat,1000.0,0,,1980,,1,0.0,0.0,0.0,0,,1296,0.0001,3276,0
pure-eft-wde,2_PEFT_wDE_wCDM_1_lensedCls.dat,0.1,0,10.346800000024114,13549,26.44000000002405,1,1.0000000000287557e-07,0.0378214826020836,9.664823906885892e-06,0,999999.9999712444,3446,0.0001,16995,0
