check,file,line,column,coordinate,reference,candidate,absolute_error,relative_error,allowed,bound_fraction
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2663,2,2663.0,1061.82,1062.07,0.25,0.00023544480232054398,0.206182,1.2125209766128955
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2664,2,2664.0,1063.3,1063.55,0.25,0.00023511708830997838,0.20633,1.2116512383075655
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2665,2,2665.0,1064.78,1065.03,0.25,0.00023479028531715472,0.206478,1.2107827468301708
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2666,2,2666.0,1066.26,1066.52,0.2599999999999909,0.00024384296513044746,0.206626,1.2583121194815314
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2667,2,2667.0,1067.74,1068.0,0.2599999999999909,0.00024350497312078867,0.206774,1.2574114733960309
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2668,2,2668.0,1069.23,1069.48,0.25,0.00023381311785116392,0.20692300000000002,1.2081788877988429
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2669,2,2669.0,1070.71,1070.96,0.25,0.00023348992724453867,0.207071,1.2073153652611905
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2670,2,2670.0,1072.19,1072.44,0.25,0.00023316762887174846,0.20721900000000001,1.2064530762140537
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2671,2,2671.0,1073.67,1073.92,0.25,0.00023284621904309517,0.20736700000000002,1.205592018016367
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2672,2,2672.0,1075.15,1075.4,0.25,0.00023252569408919684,0.207515,1.2047321880345998
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2673,2,2673.0,1076.63,1076.88,0.25,0.0002322060503608482,0.20766300000000004,1.2038735836427286
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2674,2,2674.0,1078.11,1078.36,0.25,0.00023188728422888206,0.207811,1.2030162022222115
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2675,2,2675.0,1079.58,1079.84,0.2599999999999909,0.00024083439856239548,0.207958,1.2502524548225646
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2676,2,2676.0,1081.06,1081.32,0.2599999999999909,0.00024050468984144352,0.208106,1.2493633052386326
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2677,2,2677.0,1082.54,1082.8,0.2599999999999909,0.00024017588264636032,0.208254,1.248475419439679
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2678,2,2678.0,1084.02,1084.28,0.2599999999999909,0.00023984797328461735,0.208402,1.2475887947332123
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2679,2,2679.0,1085.49,1085.75,0.2599999999999909,0.00023952316465374247,0.208549,1.2467094064224278
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2680,2,2680.0,1086.97,1087.23,0.2599999999999909,0.00023919703395677058,0.20869700000000002,1.2458252873783087
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2681,2,2681.0,1088.45,1088.71,0.2599999999999909,0.00023887179016031135,0.208845,1.244942421412966
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2682,2,2682.0,1089.92,1090.18,0.2599999999999909,0.00023854961832060233,0.208992,1.2440667585361684
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2683,2,2683.0,1091.4,1091.66,0.2599999999999909,0.0002382261315741166,0.20914000000000002,1.2431863823275837
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2684,2,2684.0,1092.87,1093.13,0.2600000000002183,0.00023790569784166307,0.209287,1.2423131871555246
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2685,2,2685.0,1094.34,1094.6,0.2599999999999909,0.00023758612497029344,0.209434,1.2414412177582956
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2686,2,2686.0,1095.81,1096.08,0.2699999999999818,0.0002463930790921618,0.20958100000000002,1.288284720465986
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2687,2,2687.0,1097.29,1097.55,0.2599999999999909,0.00023694738856636888,0.209729,1.2396950350213414
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2688,2,2688.0,1098.76,1099.02,0.2599999999999909,0.00023663038334121274,0.209876,1.2388267357868021
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2689,2,2689.0,1100.23,1100.49,0.2599999999999909,0.00023631422520744834,0.21002300000000002,1.2379596520380667
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2690,2,2690.0,1101.7,1101.96,0.2599999999999909,0.0002359989107742497,0.21017000000000002,1.2370937812246794
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2691,2,2691.0,1103.17,1103.43,0.2599999999999909,0.00023568443666886418,0.21031700000000003,1.2362291208033154
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2692,2,2692.0,1104.64,1104.9,0.2599999999999909,0.00023537079953649232,0.21046400000000004,1.235365668237755
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2693,2,2693.0,1106.1,1106.37,0.2699999999999818,0.0002441008950365987,0.21061000000000002,1.2819904088124106
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2694,2,2694.0,1107.57,1107.84,0.2699999999999818,0.00024377691703457284,0.210757,1.2810962387962526
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2695,2,2695.0,1109.04,1109.3,0.2599999999999909,0.00023443699055037773,0.210904,1.2327883776504518
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2696,2,2696.0,1110.5,1110.77,0.2699999999999818,0.000243133723547935,0.21105000000000002,1.2793176972280587
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2697,2,2697.0,1111.97,1112.23,0.2599999999999909,0.00023381925771377905,0.21119700000000002,1.2310780929652925
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2698,2,2698.0,1113.43,1113.7,0.2699999999999818,0.0002424939151989634,0.211343,1.2775440871000308
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2699,2,2699.0,1114.9,1115.16,0.2599999999999909,0.00023320477172839797,0.21149,1.2293725471653076
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2700,2,2700.0,1116.36,1116.63,0.2700000000002092,0.0002418574653339507,0.211636,1.2757753879312084
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2701,2,2701.0,1117.82,1118.09,0.2699999999999818,0.00024154157198831818,0.211782,1.2748958835027613
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2702,2,2702.0,1119.28,1119.55,0.2699999999999818,0.00024122650275175276,0.211928,1.2740175908798357
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2703,2,2703.0,1120.74,1121.01,0.2699999999999818,0.00024091225440332442,0.212074,1.2731405075585964
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2704,2,2704.0,1122.2,1122.47,0.2699999999999818,0.00024059882373906772,0.21222000000000002,1.2722646310431711
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2705,2,2705.0,1123.66,1123.93,0.2699999999999818,0.00024028620757166917,0.212366,1.2713899588445505
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2706,2,2706.0,1125.12,1125.39,0.2700000000002092,0.00023997440273056136,0.212512,1.270516488481635
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2707,2,2707.0,1126.58,1126.85,0.2699999999999818,0.0002396634060608051,0.212658,1.2696442174758618
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2708,2,2708.0,1128.04,1128.31,0.2699999999999818,0.00023935321442500427,0.212804,1.2687731433618814
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2709,2,2709.0,1129.5,1129.77,0.2699999999999818,0.00023904382470117913,0.21295000000000003,1.267903263676834
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2710,2,2710.0,1130.95,1131.23,0.2799999999999727,0.0002475794685883308,0.21309500000000003,1.313967948567412
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2711,2,2711.0,1132.41,1132.68,0.2699999999999818,0.0002384295440697113,0.213241,1.2661730155081894
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2712,2,2712.0,1133.87,1134.14,0.2700000000002092,0.00023812253609338744,0.213387,1.2653066962851964
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2713,2,2713.0,1135.32,1135.6,0.2799999999999727,0.00024662650177921004,0.213532,1.3112788715507404
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2714,2,2714.0,1136.78,1137.05,0.2699999999999818,0.0002375129752458539,0.213678,1.2635835228707766
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2715,2,2715.0,1138.23,1138.51,0.2799999999999727,0.0002459959762086509,0.213823,1.3094943013612788
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2716,2,2716.0,1139.69,1139.96,0.2699999999999818,0.00023690652721352454,0.21396900000000002,1.2618650365238973
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2717,2,2717.0,1141.14,1141.42,0.2799999999999727,0.00024536866642127405,0.21411400000000003,1.307714581951543
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2718,2,2718.0,1142.6,1142.87,0.2699999999999818,0.000236303168212832,0.21426,1.2601512181460925
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2719,2,2719.0,1144.05,1144.33,0.2799999999999727,0.00024474454787812836,0.214405,1.3059396935704517
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2720,2,2720.0,1145.51,1145.78,0.2699999999999818,0.00023570287470208188,0.214551,1.2584420487435706
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2721,2,2721.0,1146.96,1147.24,0.2799999999999727,0.00024412359628929754,0.214696,1.3041696165740058
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2722,2,2722.0,1148.41,1148.69,0.2799999999999727,0.00024381536210932742,0.214841,1.3032894093770402
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2723,2,2723.0,1149.87,1150.15,0.2800000000002001,0.00024350578761094742,0.21498699999999998,1.3024043314256215
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2724,2,2724.0,1151.32,1151.6,0.2799999999999727,0.00024319911058608617,0.215132,1.3015265046574789
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2725,2,2725.0,1152.78,1153.05,0.2699999999999818,0.000234216415968339,0.21527800000000002,1.2541922537369437
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2726,2,2726.0,1154.23,1154.51,0.2799999999999727,0.00024258596640182,0.21542300000000003,1.299768362709519
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2727,2,2727.0,1155.69,1155.96,0.2699999999999818,0.00023362666458996944,0.215569,1.2524991997920936
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2728,2,2728.0,1157.14,1157.42,0.2799999999999727,0.00024197590611332482,0.21571400000000002,1.2980149642581043
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2729,2,2729.0,1158.59,1158.87,0.2799999999999727,0.00024167306812588812,0.21585900000000002,1.2971430424488795
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2730,2,2730.0,1160.05,1160.33,0.2799999999999727,0.00024136890651262682,0.216005,1.2962662901320465
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2731,2,2731.0,1161.51,1161.79,0.2799999999999727,0.00024106550955219734,0.216151,1.2953907222264653
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2732,2,2732.0,1162.96,1163.24,0.2799999999999727,0.00024076494462403926,0.21629600000000002,1.2945223212633274
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2733,2,2733.0,1164.42,1164.7,0.2799999999999727,0.0002404630631558825,0.21644200000000002,1.2936491069199725
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2734,2,2734.0,1165.88,1166.16,0.2799999999999727,0.00024016193776372585,0.216588,1.292777069828304
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2735,2,2735.0,1167.33,1167.61,0.2799999999999727,0.00023986362039866424,0.216733,1.291912168428309
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2736,2,2736.0,1168.79,1169.07,0.2799999999999727,0.00023956399353174883,0.216879,1.291042470686294
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2737,2,2737.0,1170.25,1170.53,0.2799999999999727,0.00023926511429179468,0.21702500000000002,1.2901739430939878
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2738,2,2738.0,1171.71,1171.99,0.2799999999999727,0.00023896697988407773,0.217171,1.289306583291382
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2739,2,2739.0,1173.17,1173.45,0.2799999999999727,0.000238669587527786,0.21731700000000004,1.2884403889248088
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2740,2,2740.0,1174.63,1174.91,0.2799999999999727,0.00023837293445593308,0.21746300000000002,1.2875753576469224
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2741,2,2741.0,1176.09,1176.38,0.290000000000191,0.00024657976855529,0.217609,1.3326654688004218
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2742,2,2742.0,1177.56,1177.84,0.2799999999999727,0.00023777981589046226,0.217756,1.2858428700011606
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2743,2,2743.0,1179.02,1179.3,0.2799999999999727,0.00023748536920490976,0.217902,1.2849813218785173
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2744,2,2744.0,1180.48,1180.77,0.2899999999999636,0.00024566278124149804,0.21804800000000002,1.3299823891985416
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2745,2,2745.0,1181.95,1182.24,0.2899999999999636,0.00024535724861454684,0.21819500000000003,1.3290863676984512
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2746,2,2746.0,1183.42,1183.7,0.2799999999999727,0.00023660238968411273,0.21834200000000004,1.282391843987747
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2747,2,2747.0,1184.88,1185.17,0.2899999999999636,0.00024475052325970863,0.21848800000000002,1.3273040166964025
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2748,2,2748.0,1186.35,1186.64,0.290000000000191,0.0002444472541831593,0.218635,1.3264115992416172
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2749,2,2749.0,1187.82,1188.11,0.2899999999999636,0.0002441447357343399,0.218782,1.3255203810183818
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2750,2,2750.0,1189.3,1189.58,0.2799999999999727,0.0002354326074161042,0.21893,1.278947608824614
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2751,2,2751.0,1190.77,1191.06,0.2899999999999636,0.00024353989435404286,0.21907700000000002,1.3237354902612488
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2752,2,2752.0,1192.24,1192.53,0.2899999999999636,0.0002432396161846303,0.21922400000000003,1.3228478633724574
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2753,2,2753.0,1193.72,1194.01,0.2899999999999636,0.00024293804242197804,0.219372,1.3219553999597196
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2754,2,2754.0,1195.2,1195.48,0.2799999999999727,0.00023427041499328373,0.21952000000000002,1.2755102040815083
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2755,2,2755.0,1196.67,1196.96,0.2899999999999636,0.00024233915782961353,0.219667,1.3201800907735965
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2756,2,2756.0,1198.15,1198.44,0.2899999999999636,0.00024203981137584075,0.21981500000000004,1.3192912221639268
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2757,2,2757.0,1199.63,1199.93,0.2999999999999545,0.00025007710710798706,0.21996300000000002,1.3638657410562436
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2758,2,2758.0,1201.12,1201.41,0.290000000000191,0.00024144132143348793,0.220112,1.3175110852665506
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2759,2,2759.0,1202.6,1202.89,0.290000000000191,0.00024114418759370616,0.22026,1.316625805866662
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2760,2,2760.0,1204.09,1204.38,0.290000000000191,0.0002408457839531854,0.22040900000000002,1.3157357458188683
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2761,2,2761.0,1205.57,1205.86,0.2899999999999636,0.0002405501132244197,0.220557,1.3148528498300376
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2762,2,2762.0,1207.06,1207.35,0.2899999999999636,0.00024025317714112277,0.220706,1.3139651844533615
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2763,2,2763.0,1208.55,1208.84,0.2899999999999636,0.00023995697323235583,0.22085500000000002,1.3130787168049787
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2764,2,2764.0,1210.04,1210.33,0.2899999999999636,0.00023966149879339825,0.221004,1.312193444462379
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2765,2,2765.0,1211.53,1211.82,0.2899999999999636,0.00023936675113283502,0.221153,1.31130936500958
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2766,2,2766.0,1213.02,1213.32,0.2999999999999545,0.0002473166147301401,0.221302,1.355613595900419
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2767,2,2767.0,1214.52,1214.81,0.2899999999999636,0.00023877745940780194,0.221452,1.3095388616944692
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2768,2,2768.0,1216.01,1216.31,0.2999999999999545,0.0002467084974629769,0.221601,1.3537845045823553
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2769,2,2769.0,1217.51,1217.81,0.2999999999999545,0.00024640454698520304,0.221751,1.3528687582015617
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2770,2,2770.0,1219.01,1219.3,0.2899999999999636,0.0002378979663825265,0.22190100000000001,1.3068891082057477
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2771,2,2771.0,1220.51,1220.8,0.2899999999999636,0.0002376055911053278,0.222051,1.3060062778369097
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2772,2,2772.0,1222.01,1222.31,0.2999999999999545,0.0002454971726908573,0.222201,1.3501289373133087
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2773,2,2773.0,1223.51,1223.81,0.2999999999999545,0.00024519619782425523,0.22235100000000002,1.3492181280945645
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2774,2,2774.0,1225.01,1225.31,0.2999999999999545,0.0002448959600329422,0.222501,1.3483085469276745
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2775,2,2775.0,1226.52,1226.82,0.2999999999999545,0.0002445944623813346,0.22265200000000002,1.3473941397335505
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2776,2,2776.0,1228.02,1228.32,0.2999999999999545,0.00024429569550980806,0.222802,1.3464870153766777
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2777,2,2777.0,1229.53,1229.83,0.2999999999999545,0.00024399567314335927,0.222953,1.3455750763611816
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2778,2,2778.0,1231.04,1231.34,0.2999999999999545,0.0002436963867948682,0.22310400000000002,1.3446643717726015
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2779,2,2779.0,1232.55,1232.85,0.2999999999999545,0.00024339783375924265,0.223255,1.3437548991061992
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2780,2,2780.0,1234.06,1234.36,0.2999999999999545,0.00024310001134463037,0.223406,1.3428466558640078
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2781,2,2781.0,1235.57,1235.87,0.2999999999999545,0.0002428029168723379,0.223557,1.3419396395548093
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2782,2,2782.0,1237.09,1237.39,0.3000000000001819,0.00024250458737859164,0.223709,1.3410278531493232
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2783,2,2783.0,1238.6,1238.9,0.3000000000001819,0.00024220894558387042,0.22386,1.340123291343616
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2784,2,2784.0,1240.12,1240.42,0.3000000000001819,0.0002419120730253378,0.224012,1.3392139706809543
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2785,2,2785.0,1241.63,1241.94,0.30999999999994543,0.0002496718023887514,0.22416300000000003,1.3829222485421118
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2786,2,2786.0,1243.15,1243.45,0.2999999999999545,0.0002413224470095761,0.22431500000000001,1.3374049885204045
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2787,2,2787.0,1244.67,1244.98,0.30999999999994543,0.000249062000369532,0.22446700000000003,1.3810493301908315
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2788,2,2788.0,1246.19,1246.5,0.30999999999994543,0.0002487582150393964,0.224619,1.3801147721250002
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2789,2,2789.0,1247.71,1248.02,0.30999999999994543,0.0002484551698711603,0.224771,1.3791814780374045
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2790,2,2790.0,1249.24,1249.54,0.2999999999999545,0.0002401460087732978,0.224924,1.3337838558800061
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2791,2,2791.0,1250.76,1251.07,0.30999999999994543,0.00024784930762092284,0.225076,1.3773125522043463
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2792,2,2792.0,1252.29,1252.59,0.2999999999999545,0.0002395611240207576,0.225229,1.3319776760539475
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2793,2,2793.0,1253.82,1254.12,0.2999999999999545,0.00023926879456377673,0.225382,1.3310734663813193
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2794,2,2794.0,1255.34,1255.65,0.3100000000001728,0.0002469450507433626,0.225534,1.3745155941018772
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2795,2,2795.0,1256.87,1257.18,0.3100000000001728,0.0002466444421461033,0.225687,1.3735837686715353
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2796,2,2796.0,1258.4,1258.71,0.30999999999994543,0.0002463445645263393,0.22584,1.372653205809181
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2797,2,2797.0,1259.94,1260.24,0.2999999999999545,0.00023810657650360692,0.22599400000000003,1.327468870854777
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2798,2,2798.0,1261.47,1261.78,0.30999999999994543,0.0002457450434809749,0.22614700000000001,1.3707897960173931
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2799,2,2799.0,1263.0,1263.31,0.30999999999994543,0.0002454473475850716,0.2263,1.369863013698389
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2800,2,2800.0,1264.54,1264.85,0.30999999999994543,0.00024514843342238716,0.22645400000000002,1.3689314386142237
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2801,2,2801.0,1266.08,1266.39,0.3100000000001728,0.0002448502464300619,0.226608,1.3680011297049213
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2802,2,2802.0,1267.61,1267.92,0.3100000000001728,0.00024455471320056866,0.226761,1.3670781130801717
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2803,2,2803.0,1269.15,1269.46,0.30999999999994543,0.0002442579679312496,0.22691500000000003,1.366150320604391
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2804,2,2804.0,1270.69,1271.0,0.30999999999994543,0.00024396194193701485,0.22706900000000002,1.3652237866020698
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2805,2,2805.0,1272.23,1272.54,0.30999999999994543,0.00024366663260569663,0.227223,1.3642985085134225
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2806,2,2806.0,1273.78,1274.09,0.30999999999994543,0.00024337012670943604,0.227378,1.3633684877162497
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2807,2,2807.0,1275.32,1275.63,0.3100000000001728,0.00024307624753016718,0.227532,1.3624457219211925
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2808,2,2808.0,1276.86,1277.17,0.3100000000001728,0.00024278307723648077,0.227686,1.3615242043875022
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2809,2,2809.0,1278.41,1278.72,0.30999999999994543,0.0002424887164524256,0.22784100000000002,1.3605979608584293
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2810,2,2810.0,1279.95,1280.27,0.31999999999993634,0.00025000976600643486,0.227995,1.4035395513056705
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2811,2,2811.0,1281.5,1281.81,0.30999999999994543,0.00024190401872801047,0.22815000000000002,1.3587552049088119
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2812,2,2812.0,1283.05,1283.36,0.30999999999994543,0.00024161178441989436,0.228305,1.3578327237684038
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2813,2,2813.0,1284.59,1284.91,0.3200000000001637,0.0002491067188754106,0.228459,1.400688963884827
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2814,2,2814.0,1286.14,1286.46,0.31999999999993634,0.00024880650629008995,0.228614,1.3997392985553654
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2815,2,2815.0,1287.69,1288.01,0.31999999999993634,0.00024850701644024286,0.22876900000000003,1.3987909200981614
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2816,2,2816.0,1289.24,1289.56,0.31999999999993634,0.0002482082467189479,0.22892400000000002,1.3978438258982733
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2817,2,2817.0,1290.79,1291.11,0.31999999999993634,0.00024791019453198146,0.229079,1.3968980133488287
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2818,2,2818.0,1292.34,1292.66,0.3200000000001637,0.0002476128572977419,0.229234,1.3959534798509983
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2819,2,2819.0,1293.89,1294.21,0.31999999999993634,0.00024731623244629477,0.229389,1.3950102228090113
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2820,2,2820.0,1295.45,1295.76,0.30999999999994543,0.00023929908525990615,0.22954500000000003,1.350497723757631
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2821,2,2821.0,1297.0,1297.32,0.31999999999993634,0.00024672320740164714,0.22970000000000002,1.3931214627772586
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2822,2,2822.0,1298.55,1298.87,0.31999999999993634,0.000246428708944543,0.229855,1.3921820277998578
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2823,2,2823.0,1300.11,1300.42,0.3100000000001728,0.0002384413626540622,0.230011,1.347761628792418
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2824,2,2824.0,1301.66,1301.98,0.31999999999993634,0.00024583992747717246,0.230166,1.3903009132536357
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2825,2,2825.0,1303.21,1303.53,0.31999999999993634,0.00024554753263091625,0.23032100000000003,1.3893652771563874
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2826,2,2826.0,1304.77,1305.09,0.31999999999993634,0.0002452539528038937,0.23047700000000002,1.388424875366897
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2827,2,2827.0,1306.32,1306.64,0.3200000000001637,0.00024496294935403553,0.230632,1.3874917617683744
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2828,2,2828.0,1307.88,1308.2,0.31999999999993634,0.0002446707649019301,0.23078800000000002,1.3865538936163766
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2829,2,2829.0,1309.43,1309.75,0.31999999999993634,0.0002443811429400093,0.230943,1.3856232923272682
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2830,2,2830.0,1310.99,1311.31,0.31999999999993634,0.0002440903439385017,0.231099,1.3846879475892857
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2831,2,2831.0,1312.54,1312.86,0.31999999999993634,0.00024380209365043072,0.23125400000000002,1.3837598484780211
kmouflage-kmimic,5_Kmimic_2_totCls.dat,2832,2,2832.0,1314.1,1314.42,0.3200000000001637,0.0002435126702687495,0.23141,1.3828270169835517
