model,a,theta,C_exact,C_table,C_exact_over_AH2,C_table_over_AH2,C_difference_over_exact_AH2,B_exact_over_AH,B_table_over_AH,sound_exact,sound_table,kinetic_table,gradient_table,Hdot_closure_over_H2,omega_derivative_relative,gamma1_derivative_relative,c_derivative_relative,lambda_derivative_relative
5_Kmimic_3,0.000124335342377759892792098819281812820596916455183939122955757,0.50000000000000000000000000000000000000000000000000000000,4.76658884789514644272300917277133552977524013156878259454355E-10,4.67886101937295788087135025192659478341625694629770605441015E-10,0.0736717222041954764943597062502069339324583316761227321067650,0.0722857596075779893045314681812687228408366048439324981467804,-0.00135590889390805375754295897604597281559203867549757478665444,1.02809890707675297276635328055294019911918619627691244388046,1.02696828994293978633079512299320913493577835373102557793939,0.161977803697922671719867821489998589804516146441768110483615,0.161931960227997778221277980803313100095102263343624545685612,0.000554163397759643542934281065055606820347010601265903571991803,0.0000897367652858267112694453476077627699823865978709389129335745,-2.40581696998246715442278017358779787731126767896465604162161E-7,0.0000236676416309797938313677649811190424207725894736027013542644,0.000729555708821162775178511183726594925194925006502981234506347,0.000233521995044684916478121146020478322480943545336696387837024,0.000300683510270241138936735328956828549081841364139180243952515
5_Kmimic_3,0.000125371319926154027471787447630112572590497284116204633757364,0.90000000000000000000000000000000000000000000000000000000,4.70820500890968558504773328253989401637224017447890428955679E-10,4.67654883393692470188665286044821452526060863968499346821661E-10,0.0744070656332553590685184447885069709382742867961720157171550,0.0738955516971435689920245589295418862072976415804486941139190,-0.000500284733659357447696358806927842958649269154575961511807302,1.03224312823417643377447810819560793323945464695840722244761,1.03182486373146222974211129447460608756242304202044345066004,0.161287011379266808952139434409548518327911806066372720515252,0.161270262173964293548313788411239448369578760282102839322898,0.000549576985439249383574753751753607106649577855402506145546118,0.0000886304245265647051947899865048784363205442792232967173614719,0.0000322214437167631269316548779961178139391338014308173624722702,0.00988246927515349366671006186114888886952506014519719282177338,0.0247551438034033824560178511525114572111846535979666123927008,0.00577764989339071868983841672523085797196862441824719814109356,0.00821055657630732275379598712676653073511605465310935314567596
5_Kmimic_3,0.000125892541179416721042395410639580060609361740946693106910792,0.10000000000000000000000000000000000000000000000000000000,4.67931190894942257666862550858350769544951647785289816484470E-10,4.64974303107834867355941124698951216013799595948300213470689E-10,0.0747766059887180171322856304047425778608828400603865397046155,0.0742931930257182035522698687302049440832141424773244545757821,-0.000472518261897662960916482661578488068958324005286755222140908,1.03431482713201568108971396999134426590437765561719590012809,1.03392057939623609455007305964959774640372108940261706922432,0.160941683291911349409207501704767895120562240675684512535972,0.160925663993003582524615647510068697822384652148136612419538,0.000547374284648769487835053883188674559294316004806504616754385,0.0000880865702097985776021033088767507999217366226145107490308992,-0.0000317759331566634937429962565597151229242462986817139036056660,0.00993205193772520271538500727243988982793759294930010939515154,0.0250013731244829244919583654902804952752757518447533176358001,0.00585780475596877437105110135788283670113947978766854438075744,0.00831136693743053008007635930317449110152297964363976219375172
5_Kmimic_3,0.000126941493502046819749067794469043824862266557807841274925152,0.50000000000000000000000000000000000000000000000000000000,4.62211599999981246766284060656928310995483043220113360235346E-10,4.53978724230675901659221689826081014952840153080849856960192E-10,0.0755194237474210218509891739372628869377054437446773940882832,0.0741436165644978906983728654541331672418498175175428710888910,-0.00134514588963598148424428010806157294597717670773774756437161,1.03845731259850715096036582343458801871033960294544442554094,1.03733260360446760428075506427249320320850309733419460411451,0.160251178073802791271884873425614562134188319980220553313650,0.160206045364263251685400295993985509510971162901943341373378,0.000543159863313083609140837279039387278578131555552557656931318,0.0000870174937019828997702007858507565557951564793384383862138922,-2.39895678851476183392727027639671506585160398163397024506784E-7,0.0000236676581217136387296861617629869393824879879139840966653446,0.000726335900635526283043231281982450745493659561140376774077546,0.000232240936038403667596306833895772135300478153043905059964313,0.000300077700603547722554494118146684695412086910105323387144807
5_Kmimic_3,0.000127999185825989490074339056053872162638337197057104738854672,0.90000000000000000000000000000000000000000000000000000000,4.56569748113204294492642202612753135610652192240136497179338E-10,4.53598759189761139972263672568456236998192512396617479134316E-10,0.0762672235494339988373717337680782133235219705984065232753101,0.0757594874893978816376699325994967009628937152497155929992581,-0.000496285786177295382363245953771808444847444533033038165022943,1.04259846312215030315627135555258882689528315581626737617815,1.04218241472558362812532024032531166023039171723068715718982,0.159560893861176758793942610247141571545642026829341240832511,0.159544406188176960613010898079031051395945515004583536243381,0.000538711567831672008688640994297061910290509133247356263372023,0.0000859484171964059240946899586965522913533058917234222723737474,0.0000322033838547860364387791814340034533045132130207451074189686,0.00988245983480539203034055343631124605359362304850420229187461,0.0246751467644342918696629471220795351745372049894983696694092,0.00574969422697215072392919351063786757751389979971450834660207,0.00821077371823249073234668890104120880537312978365192898712131
5_Kmimic_3,0.000128531332221928557424642323989373852827127462660591704775083,0.10000000000000000000000000000000000000000000000000000000,4.53777616095008813500735393399591547951056181829498639307606E-10,4.51002168726668177256736507887446027270591027578424243291442E-10,0.0766429913378427016727712853041630798345620615251790851302729,0.0761631090111332347776314556738419157705886359385404041690165,-0.000468772766803535239777898857853123094462193717903367821264356,1.04466849338341929536862346423559284308091969499537851822612,1.04427629155102078108303771510818719927479186504705352024762,0.159215842023575075820117919332145308630559620219865905732922,0.159200071270793130419167983896188476481256101513206643178265,0.000536575487878729027708552233249733197501514244770607281471537,0.0000854228559124542566698358421378622369308532336759246754282511,-0.0000317591110063185049303794476489945957182804560353054201872194,0.00993204230127510966021290321696594538686037133306699203777847,0.0249204454502007414578386205374130726431211659428118046748352,0.00582937150287729306787479634974449658992982704040313454167267,0.00831114907973220984956699355653473904840396801759775383480398
5_Kmimic_3,0.000129602271279968449014397873101900856188658229046732546265463,0.50000000000000000000000000000000000000000000000000000000,4.48250233218661198647134690309691433026607846658439485581493E-10,4.40522032329831285470304276311036816113565040409969999045495E-10,0.0773982616474693025220068410736294872689668984602252009284892,0.0760325785715085837141614925556528963943016237450699681690755,-0.00133440937701883780179407382179324028830372073931783114061637,1.04880737521732467898921249607388891722304500693738231798832,1.04768858108732703749583060318183007935561579935548141798009,0.158525933651125816104660994470795666317655674045815729029923,0.158481506048431808308056112464215904852854040827916802130622,0.000532489180513101849595067503677688046508020181162919199049625,0.0000843896872822116477719362252966559948964557385535492706709910,-2.39203687103288302011262506581873666591865151308959943921395E-7,0.0000236676749581567130536597851981753656632288462869763408141862,0.000723117943548988638976593862771568135303108610180465375963096,0.000230955664857853120024035354112972340271184116899670101622172,0.000299466115709781524965216146363077918350668225914530145979845
5_Kmimic_3,0.000130682133535536979441662439090204942541547653981220101348458,0.90000000000000000000000000000000000000000000000000000000,4.42797762403183833824824864067589376318996380725761396618418E-10,4.40008710752182194493265157074489230977578998555242577734141E-10,0.0781585098301729798926244324303450376176168300116323466425940,0.0776545395025704700632919366661216396086127869970749202368451,-0.000492297250326178283911494056933354523269730912564132321946330,1.05294456737093663810994438128250641858428151363553924459165,1.05253073720433714530821298173109131205023282048809189667330,0.157836305343368951375774191315814302140953920803350167299158,0.157820077076248291830223081435279043962575517194670487692058,0.000528174362846842891220894275414420591246889507572929439561554,0.0000833565186541870772549723708136762245908774515915088168234044,0.0000321851681308798367684108877586990635724234957552421932287157,0.00988245019651026206472082541643310095208106586664336203257416,0.0245950970869996795428706880619795464126968714836041855213901,0.00572167894926886751966481676078778099793385357795533324192417,0.00821099276263701089476544363644775862543816416152716093292015
5_Kmimic_3,0.000131225434072378705422083739588126149385793572586339352754573,0.10000000000000000000000000000000000000000000000000000000,4.40099274512646824378047274515829690695059821805477999610025E-10,4.37493455267353897791149809355378604437689856413842337217004E-10,0.0785404998367261523991624331164646544430404888338749563419277,0.0780641369393686248086473010672664265476745952890911097850479,-0.000465036772069447544343173413983787803706428910659563275317132,1.05501248558513600412936512947644508661024625258929154942913,1.05462233186350590147438375077107596168012320102280082024532,0.157491603577644309070197083188386690076268610342263699648165,0.157476079376091930487983604221477564579725341039409038477243,0.000526102665958582204775684196702475805456486900919592532110536,0.0000828485851844672692824877784217099022361000686488817381552945,-0.0000317421442910505128874883707425918258609085090193435371005129,0.00993203246276600080488124263321644241024707666425293697530086,0.0248394739685746993715211273193143322362079753494595840513540,0.00580087940741049803053472763562420984722545600686123211788150,0.00831092901510211257444718498671244900027849559329456219756045
5_Kmimic_3,0.000132318820722364526963610900818007884952944719881293114081260,0.50000000000000000000000000000000000000000000000000000000,4.34757114087756152550417534987939413508585439243955318424557E-10,4.27500756880405871735487262320471453769518171494012674148127E-10,0.0793082098169310748069449062201284055972145390626229592593013,0.0779526174297973104336898874258866484621550943961669550862201,-0.00132370162847058814918820494128655803980767291267299639951257,1.05914687795608367166645003719761328972855371087283540465601,1.05803400404652542029309928641909348070529530338095314557264,0.156802439527915099449960009491434988016813868959302220209501,0.156758711251392316486524765450245269667108988223151927993108,0.000522140168671952916737965874119150669583395658414532283844980,0.0000818500199335999476136408662658921215571943840648507828113570,-2.38505794211276418123255714162062115857023070293228601861431E-7,0.0000236676921475538879278748091144950209669305769739714258499963,0.000719902453012412108826352710394199117863535936430793724215544,0.000229666422062636550135185537010773614299533477648654582515357,0.000298848806553829919106944787374387331922514039536442299102311
5_Kmimic_3,0.000133421317606009075292105787375818452918651476559460021070864,0.90000000000000000000000000000000000000000000000000000000,4.29487146832345133569730114226569016406351160421802765606228E-10,4.26868205549406739155942812651644312522206461055708453985842E-10,0.0800808902149111634721039169282494610216154365302242768450919,0.0795806726948292518277645301426821435031141363629619614093350,-0.000488319966977166319827775522094971565294704512906448329036111,1.06327922733033975124206609555798883838879392404706884374495,1.06286761700421913167410586846641793856961277643760766736613,0.156113614362430712760880429545435348399584314558907140361459,0.156097643328778717280663833153716190615773428225183323240135,0.000517954358315570711974691669206769815449946157529200485898429,0.0000808514546849304078760039206242495817861346085824060074640877,0.0000321667984906296526836897617651574225659389514816614875582634,0.00988244035611738548143142551511488573164956395807139345651306,0.0245150099131327398434453852492478038682820308068931996102014,0.00569360992238878757755829066786890632882944645900075667829524,0.00821121368175223591864009421557710706384677904986439355352027
5_Kmimic_3,0.000133976006081934234593492657405013887517899267962629769085885,0.10000000000000000000000000000000000000000000000000000000,4.26878904295834920153926025324429691982761567106698640911959E-10,4.24431704327460740456128896778791024829303981226991215112845E-10,0.0804690931186195362437633773809956388831103779078060009193860,0.0799962377132619032969302658259129852096633871000301380721178,-0.000461311065394116379309425104185603394206775885949640184744927,1.06534459186317931017867618973823034875008799744345367833833,1.06495648798520199945708505240558882450583807575821192926065,0.155769336191150944936804896296671718607356079470665745162982,0.155754056502086080192052838911079561197994805797079753324647,0.000515944888012163098846298022915290364109871491663192105986059,0.0000803605092394089263959944807386226592898938131989300746317361,-0.0000317250348389926867612939009996255670028099974738576110834278,0.00993202241796093419362858467198387823324655784655290388478348,0.0247584740091201893633816359486948816853736165795033248745167,0.00577233442837812767542399315250228222670871657452824911842244,0.00831070675340795220141807566952065291753195082443454843216320
5_Kmimic_3,0.000135092310840260348659000319271665024577413212591383171660664,0.50000000000000000000000000000000000000000000000000000000,4.21715247676418321480815175923515302190428686906693086565123E-10,4.14900134786882869247350859004336191999228196238327506629770E-10,0.0812492216384490511497089511113691621060556613019392556403370,0.0799036844387459430356803640478730829652423001998332353218418,-0.00131302489227941718207683172754061361611578067404259529103101,1.06947361271804501035948635179969949592887618766258381943477,1.06836666301305948995663429957441986026975705919376751744187,0.155081063304525973355363604329559190966671503120481100685413,0.155038028451229203714755743764038518557374509935434723046991,0.000512102053277565738638896550579686250809376152646393893925595,0.0000793952927059801304800653352975101873902894108487684681442323,-2.37802076434872676006663951184745207805544397409221116766321E-7,0.0000236677096973017394720766489769090390205112746973768196920416,0.000716690042337377488260012627560267789217215504485039910685861,0.000228373451014525235276645106058536613614409406802151515192392,0.000298225827556772792317288044824217086348336222974958449679344
5_Kmimic_3,0.000136217916788776439264270152980428359492848999357487612419709,0.90000000000000000000000000000000000000000000000000000000,4.16621169139956860307407992186656461346197646320438944463706E-10,4.14161314841586891011741099417172200968336464796910662906456E-10,0.0820343097860462591686003558058901287887694925490440989031703,0.0815378313781792358842234453874550947227021839348949467291904,-0.000484354767563985099162320734338302962931649592664371037598788,1.07360023897969238157598980012052153659753907387286142369412,1.07319084958997217545752929336279223626949515586970741703611,0.154393187832109229670645540622011259758585858696851420163935,0.154377471815350617378816136669570490543697423408841744040615,0.000508040941806189877218137116690139610430541345142695482677009,0.0000784300761747292609461286410598089181706402470357034331624212,0.0000321482769795652234889697115649930820657333919499121630039343,0.00988243030938900879818467016897368165196574151322112409587282,0.0244349004115130578113140997942819782027433824195722374079678,0.00566549305430373680026564986921738621325361009056898541333974,0.00821143644615262146610276605505443305592600672205931203451269
5_Kmimic_3,0.000136784231902530521563832914932080224713406247875245452214609,0.10000000000000000000000000000000000000000000000000000000,4.14099902946293609442670882926691159969157637014742527307868E-10,4.11801060337772520436017687098762513278187683251764144906401E-10,0.0824287120976936230040962780973788168340701583287462022348007,0.0819593515266022832641674558897727946190391535127090302538599,-0.000457596425856375308455639282467265504299230301147523025960866,1.07566261034660150781119853075656673265105160454354098336823,1.07527655756926164636032726591844374859679040575588526371709,0.154049406415875625441358760119006320761263423462996946670730,0.154034369158419613491719528391596824608976664658595380797631,0.000506091619795000612949447759519158161963836911039033604652193,0.0000779555033914856675696036835827486029481904194298094528534276,-0.0000317077845712445179067230461061877233584791536535299667253099,0.00993201216253412476119091642232560751027602080529757622289959,0.0246774609216912380710664571106065947928568671899877856526527,0.00574374256937484257444092179983582661218666722376896707770656,0.00831048230533715665619253630642971102287209951663822145909284
5_Kmimic_3,0.000137923935147926542418117545802614481745826953639508692980763,0.50000000000000000000000000000000000000000000000000000000,4.09108287908523419375247106655919969154748023753136634242620E-10,4.02705894875065574062858588780501149434717685267550079858620E-10,0.0832212296545645992723476736076063254080311366988921926243525,0.0818857100874501028350895972693464054452274082022514837834414,-0.00130238139075617366425475900986081418096808091875914630680338,1.07978538215426929172296891008960480952264981857029050239330,1.07868435926263108094926907010921718721905716465181930366624,0.153362170771612591257820544846539902392158863118326209428191,0.153319823321258673114256500097711053207987726047461273505244,0.000502364450475272618191210398936711423436651709488424028384156,0.0000770224287897500004772816630388944421201489233216893401817585,-2.37092613839027954346094507375797753167001837524643713893403E-7,0.0000236677276149517198654381643618291340900110452792212236515448,0.000713481322263237478810531822152042787220635792911462942068282,0.000227076997697470284360229669606981734646886880316416613120125,0.000297597236617121399125801273146904020777537661048311260296119
5_Kmimic_3,0.000139073134542619156225087537764077436121000707611593958041470,0.90000000000000000000000000000000000000000000000000000000,4.04183735590862083886784026873122458480984967442070551547361E-10,4.01872691939515862023344587345245352277028825448243740926979E-10,0.0840186926689867812955598821543250320738115955525266315136432,0.0835259389191273170015128760631382877071633950293994854778660,-0.000480402473402893481887469864925948572317060116026800177884860,1.08390540978769607212032283494349935796350118246698751556211,1.08349824191491248701984600290889711203892259197875666793614,0.152675390732526696218067303157649020486611421033889736817512,0.152659927473767296351118949649444075416717637417332761486842,0.000498423885359488362629188419260552976965479165301405577254191,0.0000760893541901727987999062927674779399677617348307069197604351,0.0000321296057432129146376694489293106248242119677178898222219105,0.00988242005199851849469286096101328819299835292456493296082509,0.0243547837668953838595567248657585373795024777590094199801228,0.00563733429393857739543163905186035987726110712011867296351167,0.00821166102473049348188858467624651587624871874081189233328553
5_Kmimic_3,0.000139651319996231448286156613002122788055155095621601274779228,0.10000000000000000000000000000000000000000000000000000000,4.01746301389576393058124483068555637386079202229928627053158E-10,3.99586248714880571602477624245152848924547733330792806055130E-10,0.0844192766742568273099472092915044012538693162322246413326788,0.0839533975699221101774340030570920173091268587046890529972287,-0.000453893623277663458026832454062443157574162063023910734627381,1.08596435102334463177786643227297718740468702916196340197718,1.08558035012678147813270465539178888600078960343464707032047,0.152332178808220462824563845240210936050527002749932434953299,0.152317381861090214687251336061691516150109758559031410627280,0.000496532708551393377538128434868992703413164824546546582976467,0.0000756305621749439997731136716536394328161162001160383995933785,-0.0000316903955018980555419735993566923108775423771766277739972385,0.00993200169206908158828765752869536062706302809717207940822183,0.0245964500657753348898200026545455093426238290901995207093201,0.00571510987378620478203073414939728507923767036748107613185100,0.00831025568238540373991457921399461157959499271371899097896253
5_Kmimic_3,0.000140814912176483320646351016323914408657872874492364608437921,0.50000000000000000000000000000000000000000000000000000000,3.96920512052252834556749338602572095381805230616467532717708E-10,3.90904243713024247108809552255829042074617194255194847817321E-10,0.0852241452833929648801867584150476118671170597228857337770172,0.0838986037720138246427573811344885173161392079310690255565311,-0.00129177331842904513205024517308403612867782147132395668070188,1.09008000151108906817324503988608257453650761400857349904948,1.08898490666442274156585956135593486864220710962573089250757,0.151646125601382247975569646047883306399474033962757766888264,0.151604459421343733240516789687776105554495319722952462380111,0.000492917352159849385532909016059869938891363730261748251724584,0.0000747284687135940849532605500170569386327440525687270470278796,-2.36377490293295159593238493246981395904046954619544880307434E-7,0.0000236677459082133944482220541399320635860222520575689503665350,0.000710276900528683205012548081624211639365422198557565036164920,0.000225777310533867562619851014498940439856411300636069085173261,0.000296963095128259373322660041755140002560169739093566921694837
5_Kmimic_3,0.000141988199551610399647346861030324207510354446602865846269599,0.90000000000000000000000000000000000000000000000000000000,3.92159365877707934845829246273045955722857946100002780944364E-10,3.89987551183183751187299242146102600032640901688342315349921E-10,0.0860339417584485122457011950257055364974740257930085894079180,0.0855448974655711923421451700943461983229407026764694383552180,-0.000476463895030634095785053648537604054824469727699331113672709,1.09419256055098500149298013398272263183594077766457816969359,1.09378761425998175458849507083259177627139598618804734097112,0.150960585802904242112814030599841596022346020425897330033329,0.150945373002797511009176948137071942269167757127723039256043,0.000489093330823829352972476313049243137511417494863730641175820,0.0000738263752543835629502737816151042098823668714683971311452899,0.0000321107870270260469539776497112033767158777188310216531317322,0.00988240957952857791852210742207721619629573543379641870372833,0.0242746751695161859989356064157695831320741802767363197062509,0.00560913962618619290116710780363401282001511535871380254274512,0.00821188738467138746256357590140529347479391797095646998960765
5_Kmimic_3,0.000142578504155266127411410186428429034917018266925442256109062,0.10000000000000000000000000000000000000000000000000000000,3.89802739081091932417196502482028583616890732832876898628654E-10,3.87772554748591612930130664583512846179610358704714222798793E-10,0.0864406854664228068809483982973393667648237581381541899194446,0.0859782737627190872484744881508119183736195606894969217686870,-0.000450203417600951718600561305794944914478368667938099613868486,1.09624763757415279482504638409766426826423577527214539094396,1.09586568886116694700200025351503436193637771263025731792688,0.150618015622700550224457760379865312913252592683999765205499,0.150603456825960693259601343616182669852336622521934190926637,0.000487258368466797679088375108132554242348047364442783792977677,0.0000733827946584774115388667063619719783525821034238581214209698,-0.0000316728697379504830790499628272967190294276872791838357679445,0.00993199100205670611297190341008177986534212280605784541544425,0.0245154567997744819307808809163321852390851986117137904837975,0.00568644241972319029242122944676676233159565507533941515242983,0.00831002689684296530803197243633180611015952233026807254698021
5_Kmimic_3,0.000143766485998270215930157039947299674940178279638176813701286,0.50000000000000000000000000000000000000000000000000000000,3.85136796228707568120991491779612117178117433826684430291867E-10,3.79481851615534031712029215712253343280057104663074918731933E-10,0.0872578585611520938136975320970794682293981916516898172716749,0.0859422535396422525763725027212642762239744882715935842418629,-0.00128120284028749253432024847391381261279721649829331413852597,1.10035530045432645234934507581149127234783112048232644614465,1.09926613350662068871501654703831466989910017192462330078320,0.149933289042687136523940056714322559379207527224347384229221,0.149892297893037986128251610624812427177137043177329557547680,0.000483751111653479617296813495358700414830729812115863777915051,0.0000725105657340516464176267321338137614689341266420023999054647,-2.35656793466210147994695915999676782185532528401337523500799E-7,0.0000236677645849577462253219256972564654921227998990237818599140,0.000707077381448387455414905635736446089021814762542211575623715,0.000224474640197373924994567650643954386713408770189231624922741,0.000296323467991956482801079224637890957772327790059056179953160
5_Kmimic_3,0.000144964366253855281611015956062238142122267547324717927439029,0.90000000000000000000000000000000000000000000000000000000,3.80533169025584596732848332012934302706873475449101267087433E-10,3.78491647622250940089419016728405506230072691201148421627471E-10,0.0880799384720003090116140000639471681355629304916422269076477,0.0875945877009163043012528618011117773802334833288208110863696,-0.000472539831561464915724978068192170875815987758387398742739329,1.10445952720813049032233607522839165645825445001071769680625,1.10405680204823969878120744158486229074039371461462604962718,0.149249133238340046024152873383242963948276858027191474257039,0.149234168558970958630893142319370990652914602594062172381564,0.000480039775766487270751454448320805786333300812091335994778598,0.0000716383368117465837743364159834057127710140449820419203799752,0.0000320918231761908536714695996634330978087553474147441435242190,0.00988239888746922513974613248606007452139921742798281364326458,0.0241945898044917580806749232734858033606119798538699404612475,0.00558091506685710652334351712602880691365440489144270475746602,0.00821211549142996749373392238565267023085922443198353022559017
5_Kmimic_3,0.000145567044032965941845459346355326098472825760793189975984603,0.10000000000000000000000000000000000000000000000000000000,3.78254440106326736944059173059419544591658796457801429212442E-10,3.76345803205002393298428288484797257091279617488425336981138E-10,0.0884928155692220796134538851951395693747265160021379371158409,0.0880338565131028658142560411158729671863895727117974249038891,-0.000446526558287138550248156258458731742376335963582524268526274,1.10651030918127730171850680613142431956668125522625120008916,1.10613041247729025329191065430888453156077053950894204956709,0.148907276509597285846412163398477833061271277457415834975307,0.148892953666429245334302556540394706707710763507322096821344,0.000478259166691745631190644456944082642554157830503398129720218,0.0000712094199467791432854164100078448077541378227581791461257869,-0.0000316552094791005735190054720334705026703046894727739958590747,0.00993198008789335048003959478702938976734355859149491849896855,0.0244344964702864144549059478411619706070443914394460120115335,0.00565774631489417791686634117974778192558420760250425434416435,0.00830979596177877671572467848992483080277685424212081160203242
5_Kmimic_3,0.000146779926762206954092051711481686125479564265700517399594839,0.50000000000000000000000000000000000000000000000000000000,3.73742591898507051972236980673019139029462965108017594556832E-10,3.68425838853603657178055644350979183058396109729670378779070E-10,0.0893222379125182658433730639340678044509978909305427770954660,0.0880165258605031571608178699538417166788684140799784968196641,-0.00127067209007832641338828022091592334976264254834198829819905,1.11060912486701698026582740170139988245797412676437046084647,1.10952588429544333822003626799076257529274430293264388938749,0.148224019620491618918827383345953926843319718164049950045140,0.148183697159096261760026822625388422200042130820956862882903,0.000474856429946238382577633736804362347011213164040800181441567,0.0000703659814092029976508127379696593503212726012612423312736139,-2.34930614814872626335923731235447901959421133236727221246737E-7,0.0000236677836532205491638950950750834443533125131096373514251491,0.000703883365495273810310116408404893728046390079484672256831001,0.000223169239422581188905889989720387487574064495840280548957563,0.000295678423627830929479849003720218603095368933092220388153686
5_Kmimic_3,0.000148002915381312419287528775066879370033639302326516454289816,0.90000000000000000000000000000000000000000000000000000000,3.69290820258699174791784404178368208928041645544937886950581E-10,3.67371257380589694766736798849275247600877790280265438670825E-10,0.0901565425318105503019478737216677656612669643122026459555551,0.0896748686263712389912491698741736216276464219903714389065699,-0.000468631070064312825094136692557843362923147682479122443543534,1.11470416262587812829419087280448157416973576362749763508657,1.11430365763158828051720743813202735579327944589936116746342,0.147541390391174503662737190483845922782508506542783038622264,0.147526671457957603031176218743291298049834781022761502081140,0.000471254059938184741512326746285502518613549093559620070870083,0.0000695225428737292404063104023942185097632402478376682226929836,0.0000320727166353055931223496529421876087178930926384314104912473,0.00988238797121593093645898179071696907917408769146594623711482,0.0241145428412216822128119657251987943204945886992615977090564,0.00555266665757271308210381011569257446376868762628584570175431,0.00821234530870652904460104314004563357110817430880855976786888
5_Kmimic_3,0.000148618225685830376298040999372338454731878321875741303628931,0.10000000000000000000000000000000000000000000000000000000,3.67087190235225974098093353594939089569820761406431957444486E-10,3.65292338626064581050247310648829963350322190094621879926506E-10,0.0905755223420977529006247534066341944828088645911504524035545,0.0901200005058052794239196118258589581667706669742558699593861,-0.000442863783729894783087847394609779400222826899591295531769694,1.11675022230878258301565533373559531927306330199592179153890,1.11637237696224857905533647825729002624427279368702771133974,0.147200318217303680860884750714240955705065118690472971911184,0.147186229095788679646465083574831428813395186040583765761378,0.000469526009914468804613148534329402643858270214231222805012116,0.0000691077628617025524385271776053386289256647405490941058664786,-0.0000316374170174267672582099637555458271451042851670583546462506,0.00993196894487883519358990208793511465131598705527499666543235,0.0243535844013999441021831541550414292307455152707954044504102,0.00562902769142355076284408169130541815329480252401929803631883,0.00830956289102214861920257942004380967942005623693986878776858
5_Kmimic_3,0.000149856531240375845717578863840075007996831454246593539202982,0.50000000000000000000000000000000000000000000000000000000,3.62723903286986385886603496045809391941257282418648437321335E-10,3.57723762087595405940793099417384537936883454039306150105053E-10,0.0914171299497257374665293903731070171802786341330378983110784,0.0901212654282722219714268061978895174111978619575338595485055,-0.00126018316865664987631939212629044157345814415187567195017265,1.12083933861748109958066979313381327428919230240522794394117,1.11976202152451412827843302529795656716146087779063081948091,0.146518672840239594041546088554287862511382545479149799806343,0.146479012627876718079996231860359151108029399791070668221010,0.000466224342476633668926451809072618591418177137577943592652411,0.0000682920813490583429535146919921132313903583283490888385798258,-2.34199049569637987686211620431854812255029060044592798191451E-7,0.0000236678031212058117055720899580342500315155182359275194270069,0.000700695448888945467085483063480605281955764783001867598985573,0.000221861362811861579027889321745501358655593744181460695312286,0.000295028033978641753657059845460566162838350066659400338120272
5_Kmimic_3,0.000151105154510930518984670894209306498772233061607612350433389,0.90000000000000000000000000000000000000000000000000000000,3.58418538790343147684446548653679255056943458589004585713008E-10,3.56613158686966660427849686067557506069546360469691391750818E-10,0.0922635917754878823897006262246744239744639407662320707560156,0.0917855773723144365049118727926652842115012339058116309605761,-0.000464738384961029930085283252532436579076247374666500342815352,1.12492433835449369479350051202386788901302971015839182454254,1.12452605204660274958396979156274493226036756716018497693001,0.145837711477461198656060340164392377831665548207478172967467,0.145823235881049605626705446645171683576158332720696976546858,0.000462727352268743913716486393799176693172552604300935108648253,0.0000674763998384985781137653497818651561851028306864600281984098,0.0000320534699479305762646844411105314692220397602684202861450558,0.00988237682606761607610086239547522093275059254303544479728415,0.0240345494228114395052405046621952316075640366462015895579675,0.00552440046061128082989055465671935448097631707957623083125086,0.00821257679842408541692826806467950477510150568663538283668408
5_Kmimic_3,0.000151733362126954907674459161929472657093734542513921617494234,0.10000000000000000000000000000000000000000000000000000000,3.56287314892309709590683953341644620678192022279101826609611E-10,3.54599006306498836156480757345217852848821928378453770633662E-10,0.0926886392256670154451291629115761864069374340229363918829538,0.0922365385194351179277529368635047664921018445247427503493505,-0.000439215820689881729329421349701084845544003024696074605794097,1.12696525245134707288937757800712007102934318208433361854632,1.12658945733461583022886117034639262549920078512382380328084,0.145497494299877390023797762615295113583873781067459030481377,0.145483636634790363283429926067579840023464005280623204530830,0.000461050131460321769585453314882218337247700343613411924325435,0.0000670752497957957812108167418425172699389860371438933231862896,-0.0000316194947369448332963944159162956873005092146902739736070331,0.00993195756821442522037026975426898625762974575804326297610888,0.0242727358840183578334453802622080946852411724639242277790847,0.00560029270062621163737749482271841497723689506353413238267653,0.00830932769914203842586515323871273709752340939723524278420970
5_Kmimic_3,0.000152997623386060906613506215684799130046875314475262786638637,0.50000000000000000000000000000000000000000000000000000000,3.52067265710198646679128452345823643294951961011374940513776E-10,3.47363601039635677535617175473465367668665685290149763191548E-10,0.0935423593012675578193555849828140676772978155623728935998383,0.0922562949902171931629327926926287068761944098486295397126738,-0.00124973814239423032527114817756552728379889378494083156867128,1.13104382529467438926554284856892717615081002667072954445261,1.12997242741150711132209320541069051004757593430640608983175,0.144817600897631503050000470780140253756371061963161633064762,0.144778596403144007569496034972328509047857437840379634812889,0.000457846206430648194034312356108226264480740060537070609679204,0.0000662863311355333714131655984824835631766605404253839401797774,-2.33462196713840158038646322729174227027229389942881050629907E-7,0.0000236678229972892919425528436217533844536179566174869803942016,0.000697514223190791351544126809799846223257369200633425748233694,0.000220551266639704737284148031650292619617948131374192062482959,0.000294372374511299195073624556344762655137011970565124140224012
