model,a,A,eps2,cs2,rho_plus_p_scaled,udot,vdot,w_phi,H_km_s_Mpc
5_Kmimic_3,0.00638263486190548683892867090830149975842615998434914729855977,0.999002886374327944219132302156272627714853129969366652403736,0.00000346268608028056036534789923447334262723929972852146171115019,0.00636915077268848109526275424338824179159351105470066807275749,7559.44064134733100790401683017719472784835798368735750411633,-22681.88698253805617799379205605806520257310678491507554964,-144.464358000865061417812338934360771728314340992028611225201,0.00501018311512508284616949832543552685946755591681506622927124,73856.9274458087554208094037982306372508484561109717323280184
5_Kmimic_3,0.00645654229034655515878214068128108407986291540034139156626719,0.999002926475951508301420546911934033128482877967043848277642,0.00000351074267885416286264399976301640696806175333169795009221332,0.00630608585793694105389371288002699742290860029775007940396760,7301.16575726089055970034206979159332439076110667954098361098,-21906.98911515921550003476714414211864664535316654561037430,-138.147354249084030637179800064048417453141330140167690592325,0.00496328588009957179894041727440729911580919731296004228126736,72573.2107313482459354242900330134062013378173169377909047075
5_Kmimic_3,0.00653130552647472355255326844502823952893523249356942470054684,0.999002967134116088153798099252039069087219594173068959648791,0.00000355946488803979081955868896109725525276646481222892165540939,0.00624383397024837453483078527086082520512038310001695510682672,7051.72977566830226282198934107027897946417101424120821705625,-21158.60945743115561868846116983772146111356910113581193877,-132.110844493527178169979097902262293333873838271386200744927,0.00491694757098601919875055679024519519394673096265797883014307,71312.0126468703037671954900332609947485925917155223488036481
5_Kmimic_3,0.00660693448007596006509646283635048265909565519507552233735937,0.999003008356529936315739892387193241733081461959215525329150,0.00000360886189261537961144033014859089174926423663817339362125056,0.00618238806166361067013603960063631771900944608407746802887101,6810.82950453692400028078980002872249707948308813631683137064,-20435.83840245303674527392061461964715953465843593457809718,-126.342283369412407904219457635490170663641115521700878035891,0.00487115925900207743381415355767486856611274253039996240201123,70072.9325193779806723531457862618558707250728716240117381595
5_Kmimic_3,0.00668343917568614608362574467387613460508990246709253023800973,0.999003050151007667966393251843648529987947255342984546323945,0.00000365894300322095269556428522700823215469070081412676516683628,0.00612174117441643260342350429322814977982264387987786852476174,6578.17218402183705600528401482404639798314599263585950656717,-19737.79764051853438308787745586644980517345771000971300382,-120.829688508261825100371182264366341847400143783014603995419,0.00482591194989019530797374467208306703982780544378290069667905,68855.5769577604044232952860992984130635872181371345329983168
5_Kmimic_3,0.00676082975391981771058991949617566948259525861302105194906507,0.999003092525471718354659285514632428642526478113468704426876,0.00000370971765806080464580965159540511661528574028544559050964187,0.00606188644050501468772638937526207770760478250408351039530102,6353.47512606919719418913229707062947974134326330669182322463,-19063.63907791295905514009508161927526550931865540772857743,-115.561615233082087732489761186080894294020718439251637528576,0.00478119657839170943261036252652580927291542446976829277380447,67659.5597164289280238780529506137317895290710397653378873874
5_Kmimic_3,0.00683911647281429323649819293020417817582667551951143194905079,0.999003135487953819937535084417135865495121500423266231534022,0.00000376119542462812455025555019065578539772484607301067581176848,0.00600281708126675643503015346700414122451414067639788285986166,6136.46536653471228481599900526707972494826374435706639469279,-18412.54379325602043077013664362946163027127866721839084199,-110.527132391729436590037509313214598776878872582641783210773,0.00473700400254247870328047104173199392029554314877576031111056,66484.5015616090017439333800316162867557569187538153298227254
5_Kmimic_3,0.00691830970918936487533684326977230146738266561363592760536171,0.999003179046596499486478976460957054302052773884229765740986,0.00000381338600145234055894507644716392995898560873785138133568519,0.00594452640695665189513956519962946678834733148086605549943565,5926.87932937977949658273659480259134080009446052941465436204,-17783.72103007782950079330851015610528394468211038318045063,-105.715799277248008128688916551865868653520033160803900332130,0.00469332499778364752780298487942347983443228506902342526983094,65330.0301402335905127243183416050438841578682601449459698708
5_Kmimic_3,0.00699841996002273498824371346070195248058286819328119690105341,0.999003223209654595424809928317309474659310249226087830490855,0.00000386629921986946948507419424295543812300729430100853106247091,0.00588700781632933037343011239757674261852896829220587530309338,5724.46250252323307101963719302820158580297282702604262007387,-17176.40722436198653907986215750426721804367070019830032524,-101.117643586274592974236751376391211152598924692334430941943,0.00465015025088089447725302138541109642028921029630850009781936,64195.7798513851190981244410480625160316046542360468487908803
5_Kmimic_3,0.00707945784384137910802214942189312709354432965551298681327159,0.999003267985496795662437059109789367803841874361350658491010,0.00000391994504581575850251345131518914272576531207353110454148760,0.00583025479622490170150806384990481454812262275244920579366002,5528.96912494152277111938149052947418478152734693461233390082,-16589.86506583420993528513374718035634058172225942637485226,-96.7231403688038470971623021701855688899720335144814306407203,0.00460747035364528620135275837263975014319302109453672045854021,63081.3917202340614716846169267315922040584527603498105875149
5_Kmimic_3,0.00716143410212902018815621158457119002109168931465241018165494,0.999003313382607196197536386286307723888191733942688051322808,0.00000397433358164490914570666918809009571151327835965703021497701,0.00577426092115873665110821121446326306647723438612331231326399,5340.16188462448304628599632089476026552145388544481411920239,-16023.38259181798093501749824408630345819826626219940411930,-92.5231919247097597502453765472903192465166784266412933432111,0.00456527579644861151836375860100440706194144014161606798205504,61986.5132744233994159396296461081528177414324512248538554322
5_Kmimic_3,0.00724435960074990063551434309936080685122894785326403539030540,0.999003359409586880758149638971454260136345641045759149417257,0.00000402947506796917700444313066048452021820576703621083783158937,0.00571901985291531052893265321931554496622118768751400073221967,5157.81162700768283175125926064096881849129006168501228477903,-15476.27231252016905664940992158861912954122673156112440024,-88.5091086044263899816527000908180789825232974257405720215620,0.00452355696152581728165028763066976786428466895883176252274215,60910.7984228492593519188685958270407580126182027968367814891
5_Kmimic_3,0.00732824533138904084618225291543490134626628089005313770598986,0.999003406075155521760074515647891786600336443608036321557544,0.00000408537988552464371558438288798988433220392583480087322188999,0.00566452534014623550781726423732714395886967733407614952482931,4981.69707351568406730209613085482251433310608342993879789118,-14947.87036664961755585881615859332267025439763726858862645,-84.6725904731077589603247721822553652483714380148129915044736,0.00448230411605690565683908702784379260162177595522628765009502,59853.9073367890961208899401546947797307783559906783295141308
5_Kmimic_3,0.00741310241300917514913390414924242040671597948421809452339627,0.999003453388153002860847397308202554374570862717251885951087,0.00000414205855706096108634495843341716808794402579808507379799941,0.00561077121797260483684518941896919165053067642138987451116279,4811.60454986340116927428743048538409739791796770042721906920,-14437.53570631026085604384641086316582260138535827445575124,-81.0057097994173939429350817720128791313390362896552141122426,0.00444150740502038152233137452614362748817951469491761257891575,58815.5063333298286006462742922754365563966875513659366743071
5_Kmimic_3,0.00749894209332455827302184275615136438441867918164971014620419,0.999003501357541063393088518050959423590943402490188476493954,0.00000419952174925587043896420149454931571621672199814117188738343,0.00555775140759176972905106735259467490051386705285022884594092,4647.32772377516086776358313039236612847876392775263632888738,-13944.64931014756749443001331515654387513626946798341869861,-77.5008943318462439637740504546584700786669985723406989157251,0.00440115684381005853012853524589205719744021207325157382339503,57795.2677610493451159560199283212643561273585019026249710825
5_Kmimic_3,0.00758577575029183768753766746662029930529553977038366930029386,0.999003549992404964963986203745458046807909657095744328393892,0.00000425778027465480354433432880160501720179618309094351254702577,0.00550545991588866744942029684538121148490433645902016712553414,4488.66735179302845270663409744327842834190292073424524702099,-13468.61342376300212449197453346513893079623040387608434720,-74.1509113271272349949738443454136398065594828656711227947505,0.00436124231060674262250427405862452500218896897644775086036110,56792.8698879057871452681042760184662811323906331464063774975
5_Kmimic_3,0.00767361489361818943285663110306353413438356702371100254481359,0.999003599301955180511241274436973925777176914279081825912442,0.00000431684509363587481212194296133113442239611324778277817630537,0.00545389083505181691723206570035389951133528015359085918102541,4335.43103485750838410232526561893898817741001271664699741436,-13008.85082644582594391560838460156487431425141589253800897,-70.9488522969091442860847934279985065896154956455571539098591,0.00432175353849601217244303627937266513116692885530357549627692,55807.9967912899883492061683785927370479636888316216707828415
5_Kmimic_3,0.00776247116628691733893700977994243122902345830191356341295058,0.999003649295529106109375323297470185891643011576610189266901,0.00000437672731640057772687374274006273750684213763299100501608653,0.00540303834219409599467405236714209013225098484357468064942285,4187.43298235485966294794086797399319908162589345413299575609,-12564.80412330495233307672830988452747380198831400031362466,-67.8881184403751313682934271364245038556001822222158872230092,0.00428268010732300407164725574618013031115658639768560135188251,54840.3382501973929564785036839484491109348741974788370133691
5_Kmimic_3,0.00785235634610071785119828604772233528117001468278989550349655,0.999003699982592795823927586749288857646846798463620168326851,0.00000443743820499050186325209466422366762458069895300264308969088,0.00535289669897841255732570234136760597827237802441258356772834,4044.49378433600402511236697720265932206728756374074479865573,-12135.93506191578757592376018844453286316632159273324579352,-64.9624067319453961286994017176481898014489955228196999083799,0.00424401143527479468897411935889508596439048235812873402905920,53889.5896394767035335012698023515104341110805259076526262545
5_Kmimic_3,0.00794328234724281502065918282836387932588960631755484332092324,0.999003751372742719914724756218797028234612156047571208454232,0.00000449898917533039017860450470872309324581760426669451630398901,0.00530346025124837943082527676228060145702124559793911282020953,3906.44019162236207043644950895470086334473969711005073636851,-11721.72387262805777348974987153531943111916734773789422863,-62.1656966345921264128088659173560928765776530151574602432447,0.00420573677018063331384561462398673607700177831189251912787070,52955.4518261134136176592541241499249321999432219167014022764
5_Kmimic_3,0.00803526122185617258528752784881073573565623649302855894148532,0.999003803475707546693106597635776119233502262794087190736614,0.00000456139179929785966721645548479883287409733357136852123155732,0.00525472342866410133106795564752352539295769078530974749955998,3773.10490352394251908864856800825928433952236381648894840598,-11321.66863171059338581129740338063544290889818468468810189,-59.4922374106210939884337924498515496934422447487261455599867,0.00416784518051994312247440630031214333778534025352903371151902,52037.6310675072660818440954303101327114320092701724288004446
5_Kmimic_3,0.00812830516164099246541278797731329801875688511000624546366023,0.999003856301349948341727882395609236137108996085115605837582,0.00000462465780682011186749410239564879423937548659554352441057352,0.00520668074434318006189807221325087757911623222460979539077802,3644.32636290464604604878623908005724364157599156059740461636,-10935.28464653795169914447453100936126784437122305701931180,-56.9365360030407710390095498025770054243975859912430424594174,0.00413032554612765048796754994027424259566715062157300708783386,51135.8389117035438798516456758194979010978930084393858948748
5_Kmimic_3,0.00822242649947071141989648971387757037422150278785227863548395,0.999003909859668431009334131227108276261463772253431165012556,0.00000468879908799796314061685217538224189767713476369498894285732,0.00515932679450704240373384791097865364875847259126337055003334,3519.94855833904025446529060824808979390449809612785181244252,-10562.10386205164292784015892316303717467967995989165140090,-54.4933454618493557000275638764294426638699867552401390935932,0.00409316654858603721590498142875272431044274734336118845717146,50249.7920995389464477877864772979323389936527703759777537371
5_Kmimic_3,0.00831763771102671006166691402738404052638807671618874384627403,0.999003964160799189496725264281706103965005003643758660118369,0.00000475382769525752808651451526305468405439720253862278218951466,0.00511265625813269336817986660120869440097392381389305800479902,3399.82083311382852154906227714795974355211118764886425757246,-10201.67428775562426016003297305650133552092118254952531514,-52.1576538907251796707200480859835422935446815193302032017022,0.00405635666129193163110370084928513104885664333346203060893954,49379.2124686636329447377597659798047384120969440558137151199
5_Kmimic_3,0.00841395141645195091152741893800476432862405502970163005990276,0.999004019215017986853977666407165295888618645802219587817037,0.00000481975584552989292996327011341792511549030758108444517473356,0.00506666389660999579672972973723749819054729720082140195549722,3283.79770083588445569312961133843717121264428612273563593815,-9853.55944453167325190365191943857723273929887946232681749,-49.9246738907090733378799976675895830714407475667467756741746,0.00401988413918766296388729554403418113184565760891524841675122,48523.8268594018231352668679457485051959374415227297197958492
5_Kmimic_3,0.00851138038202376467817126318592486827945217254420670938995537,0.999004075032742059212891640980271718501281725152663187794953,0.00000488659592245911919574130009722104568468996250351518109316756,0.00502134455340457564543469186097444155695607014097637115279403,3171.73866741706688306541240232996128269022607000440853060340,-9517.33783058528158828149161928416280088524886258765464761,-47.7898324785207236009175068923928599887706170562087544945709,0.00398373700814379876864045594254555459719275693038990457259801,47683.3670224141384655047087018048733526352238950208725093550
5_Kmimic_3,0.00860993752184600649041244735593501281152798276543913619961200,0.999004131624532046182567958948956050126361887797605464664883,0.00000495436047863892149669865206217663101377678409280563519613289,0.00497669315372645072121682621567395163213761643176091450479768,3063.50805921407856749981974705304108334849174079129956490205,-9192.60240585685516750459450809623728377761817514488338482,-45.7487614581571108578270278355674407392511615215976954859174,0.00394790305398126672533203449922254982048146558062651732400378,46857.5695281256401725142258264926188849844010941358807359969
5_Kmimic_3,0.00870963589956080637510827425208770547747471285012847040907618,0.999004189001093947139994426828915841778884619204632855788028,0.00000502306223787836678181372158381258959477325681875765147918854,0.00493270470420447911864841482482463974305247740214704660005376,2958.97485710939579477530839279655709749702633779061420746877,-8878.96009425629831610083849944100572653882291899284744150,-43.7972882253818880200458591043002994274418657360366958207348,0.00391236981112002968566966101079604745842971896822626750187959,46046.1756778842784927109022551440086379258442828488528509903
5_Kmimic_3,0.00881048873008014087144537299919730380773582338233775265857531,0.999004247173281103751541307854226407200961874870507979728130,0.00000509271409749694593234430858601213636760106568868313936808975,0.00488937429256672214782188403376400637916745356960697838031928,2858.01253632678567571897402709603944114608723230134813983422,-8576.03130310152918922923037946901532670073322167272675662,-41.9314269856321035635864118945038397067551291432761956396596,0.00387712455084103577708683431624073539946525050204950036692652,45248.9314168152075893061367688890237177386430449246210827285
5_Kmimic_3,0.00891250938133745529953108681078296963985874782930048369947943,0.999004306152096209065323238149699910934067369364585092294112,0.00000516332913064937215252362112681386014809428618705182382416658,0.00484669708732681514372419939261171732706014844992341491258971,2760.49891178215332912781454339659290991636995666343696668286,-8283.44945916314940066817515953043866616318332166070824150,-40.1473703667449183834927867980674825182024250948222364978030,0.00384215426914770330501657696420780072213684560329702254039279,44465.5872483371450820292887304256678899629882442581947916821
5_Kmimic_3,0.00901571137605956885892463441945146166299842012461496302924731,0.999004365948693343518485182559379944148074510868345484941632,0.00000523492058868046417636511124308916879445172743814433522006239,0.00480466833747643820464236638095869866472116822889106046800877,2666.31598877743142862152829108375818263068524478833898412076,-8000.86056073840196677285965795802181056500183033272403005,-38.4414814087437809108842058593715981343395759933277989010520,0.00380744567421272261953989111914441903412863663724270414739058,43695.8981503076634067721315727470719943635791100229854199668
5_Kmimic_3,0.00912010839355909742120959407918723335093238587556961092147604,0.999004426574380038207611164254455454940444080093817035066577,0.00000530750190351047590346299280826332201973308724821280688013061,0.00476328337218397762090769691454168981809852516368120385017382,2575.34981885194902975867284553308687040658889821748045572218,-7727.92274519772501418969426289560570861242391000259962515,-36.8102859137226812535381902453720418040432264332301474853824,0.00377298517339546354653599341071404051055883014035239946125552,42939.6234927649930216524800365340134869737728369132682800748
5_Kmimic_3,0.00922571427154763160030738022677666886436521760411068790399700,0.999004488040619365774637163518613411339246524960743994954287,0.00000538108669005123768361954574055334257838030548583632206324888,0.00472253760049946752509016813221119598549953020862863063252884,2487.49036061220389930470215552207476743442026128354926893237,-7464.30587146667068521329216319209481233555012669606261462,-35.2504651396302978378750049062767541384102067406906712745058,0.00373875885981476692315100118427671674065536688769280343333714,42196.5269572345950641864455701349046005888870217942270957711
5_Kmimic_3,0.00933254300796991043532096611683648407202254851997360261492572,0.999004550359032059264873892363953031520895905727918468337934,0.00000545568874865347809208033205758949943900028230180598502767885,0.00468242651106590011994437279861843087936608436876477799470403,2402.63134536722119538677457784269246453240380761779419666583,-7209.69111692473462126413549173729428425878170061761095185,-33.7588488224846976916139514628561070704479931911858247150275,0.00370475249846137170709442239260030810594826303766246814357788,41466.3764575694237983863817791396311442326205664085370829686
5_Kmimic_3,0.00944060876285923380364380496602267181265916659152331181421896,0.999004613541398659318011283873673427746854293351849738075926,0.00000553132206758569867347055584871191527015341462957900762054035,0.00464294567183699172035880994808749749650507108255936482510959,2320.67014740271943866161877986014866987910524127848225560885,-6963.77058822075574384536517424743578790719059418469299367,-32.3324085122452997980541953821800355592104448754662748789483,0.00367095151183368452032933644822538248997558610539213944856748,40748.9440622934474091725704936476524726875340016375240385976
5_Kmimic_3,0.00954992586021435949723959379501484015130872697080533203024651,0.999004677599661690057284651892259468244116297874519774372100,0.00000560800082554497778252732012690692741457471334250875919909937,0.00460409072980149077965410050409513650495345114167623926488243,2241.50765873313012026468001208316864445631920653765382509580,-6726.246945522022332649003363891946621545899384456484636380,-30.9682512082335359955926881575692986144574840180340069495601,0.00363734096508003579843818066731495355120550382459849868508368,40044.0059184186297351121390432433160752504885393236433028761
5_Kmimic_3,0.00966050878989813374276735606769228215452901962642052323004897,0.999004742545927864046332733532189113379693217055261949382929,0.00000568573939420008331271095749538257153017360139452760573749139,0.00456585741071411305820679679815592578952444958053236417526082,2165.04816817613757909246961907492907824393646043568419228658,-6496.833039731081322925894717043291123481176253768396854796,-29.6636132806284553762551215266232784704948605207036962130682,0.00360390555062998539250332997795209261001616541267927365493929,39351.3421767061957020773052304077311450313997493427548050714
5_Kmimic_3,0.00977237220955810682697076006961561238634271700698978015266390,0.999004808392470316687670371382789715680098620945363458310417,0.00000576455234076727777902071598386276387715964048674009243477713,0.00452824151883318813294779805127415523988836028875860696763496,2091.19924459982824330838416841373222242860491447941256163360,-6275.251562220515192074675950098789916859089701968822217694,-28.4158546651697622970065562205234597911138756454234137496335,0.00357062957229663994278772150348740897939974811811878529077745,38670.7369183436098453139517746201271924668707658012590293236
5_Kmimic_3,0.00988553094656938840285247929782026836864107267230552095585769,0.999004875151730870441133563181586618124968320679576120293282,0.00000584445443061920290807103964705759684093817609157386262005149,0.00449123893666510053921253364126684838026875609727552950181124,2019.87162419777000074177132423900938847845825839827911648365,-6061.234706651645874328497382899155449025298308366640835106,-27.2224533187797406109556431394814692668177253725181618324487,0.00353749692883132403176011114450634585036734384459121542376139,38001.9780830092906936428952567265428680431078203673615069357
5_Kmimic_3,0.01,0.999004942836322329245132134009177225887579278470534308792230,0.00000592546062992723458590715059204182640892887121058489116832125,0.00445484562471560798112929296432915301321928538542410809586963,1950.97910165239011901342132211243806582450896310327138403747,-5854.523842458268169277447848004839835602698775283965554077,-26.0809999243684253438990018912729112574211231372196773564719,0.00350449109691130643392958876399974886065842506953555808518672,37344.8573982976642379097496796377446530284688100305328024378
5_Kmimic_3,0.0101157945425989852444093231445431469574192352151028990547035,0.999005011459030803528065490463409563300109931325746634954975,0.00000600758610833770272132181511057577317450062977360146396386468,0.00441905762124811824265850396323752795710925653591465548501483,1884.43842505189031399395868584080937857659452646085168386887,-5654.869199591125700462424297243381757991458040455685321802,-24.9891928336144103188636903219892745352392377095862299570817,0.00347159511354062110438967752695361495694856888823467668465023,36699.1703104777275101708055249092018636941617462003110062258
5_Kmimic_3,0.0102329299228075413096627517481987782734116405723798130859943,0.999005081032818066201819908737045532907967169411174249606504,0.00000609084624168237429871384747077205732478917392985164173831841,0.00438387104204900567798656477514982558228336126314260590982523,1820.16919443063656497911173389963399162851341823889150967549,-5462.029564132939535619717394345492159028638819411972051573,-23.9448332370179459305132021980385208076047079488746494283590,0.00343879155784333926691328911629745076756967845115895778227901,36064.7159165588487474184134147490121389653557031273803755748
5_Kmimic_3,0.0103514216667934381727562347345431827371690129847527289775563,0.999005151570823940033871689956432220280638790322485639618255,0.00000617525661472360161890246006141529016858265109122786836749947,0.00434928208020004745669136664113056209700843102697547935530683,1758.09376380749517086606056727649272266548352355301139728909,-5275.771984407401322724141145327497818469685834644671218286,-22.9458205510045547598566689251760267006702980774677418429110,0.00340606253222794344318417104611956546927468445202659296279212,35441.2968976380739841881248581171115153172281090138840503385
5_Kmimic_3,0.0104712854805089953346450203152814007905679147150392921200565,0.999005223086368716799169376928737222304199520426124518309998,0.00000626083302393454145784299484535034630908127790584668805775209,0.00431528700585805908540257897987154556780876013570252964447692,1698.13714660096118971988198238831917463968073303109237991766,-5095.871487218666794041007573930061631695634207874586657082,-21.9901480123172952374021005899826687859644609829272292694076,0.00337338964290072586213046168462086173830266501357107472960597,34828.7194535037414858981475220309918148013364722526163400828
5_Kmimic_3,0.0105925372517728887880928037327810861997940090623275617859567,0.999005295592955608617660146061339181147422885838888553053095,0.00000634759148031485461090442273186414634182155548407136294225233,0.00428188216604180812305920994940084086698862514008106262411342,1640.22692430414645040812483549823302922191164272966723401629,-4922.110803870548681915239544384323185074689183338714356622,-21.0758984703750103879269576357307064586934806593953748307820,0.00334075397970538174498973699240107285235475553898044448208295,34226.7932384707254666185352938921386729447718129434196414198
5_Kmimic_3,0.0107151930523760641740830222469450873391586596334221727078945,0.999005369104273231888060534771037089645644032096533253502653,0.00000643554821224229903325434155197539165657402752817970359297605,0.00424906398442628445081258000106907394323203788513419216149148,1584.29315830676721297314220122705246769477054986366920121397,-4754.280105626826805576900042641404428906070675196264806118,-20.2012403686933412076188830169291854588530198164497553025213,0.00330813609526519180849051942151034756080536694670582030408847,33635.3312984231392922940507666117704920488834569513034170744
5_Kmimic_3,0.0108392691402120352633001332394169919998657516509368384060280,0.999005443634198124233249894500530771030691208732342642696556,0.00000652471966836063353390053991007856900080139001576908747971282,0.00421682896114440494963899595381495760318245179723354669153696,1530.26830475520153252190278211778913109588751965016241573468,-4592.176748285883073096051303089690957413319034673729758837,-19.3644239068658519021607002135586044971971802095579627395464,0.00327551598340338728476215063281010937596219037704346143643188,33054.1500090408261083104166442283992402924848708148093569011
5_Kmimic_3,0.0109647819614318501314371360614112704642711587624830231690808,0.999005519196797294877486416548854092873114837510565951502632,0.00000661512252050425273096635119330762832534673906737617116974508,0.00418517367259622997832920768769739582281852700313627351618710,1478.08713234547851004217255300502707453175546617072083042776,-4435.605025554245577999285919416188181059781074265035462237,-18.5637773749851564891281664175197174099757080564394958140574,0.00324287305681646413071993309733724110746870212188756308711294,32483.0690151864517978198573433567496230863235929772057789985
5_Kmimic_3,0.0110917481526240106667616957958169071192819307897872731343539,0.999005595806330808880510293608461139092799773814406968960488,0.00000670677366665997772769502383666995269998978519563052838403405,0.00415409477126576863123915713788808261064214142402954972051777,1427.68664294772077191304663567953337978568883665872781814858,-4284.375930914603493619040530631064787301515552708496378920,-17.7977036527492643472543519680126473251739081335514030066832,0.00321018612397436018977599459229117890206619738639526175729075,31921.9111714304916177508054779081805326514035395297437178486
5_Kmimic_3,0.0112201845430196343559103894647790573672230850736055296244507,0.999005673477254405658506572269907944138325731834974494032749,0.00000679969023396643072130824355065941319430925500169868503374337,0.00412358898554544938855853607108502091495898473085191557672761,1379.00599496409241256193573592224038839770081499367149749062,-4138.306927694447193790831251067979487596985399289389840811,-17.0646768658472508773585223060875962726777703207959165639425,0.00317743336522052916313733390156849826085928219264474100482526,31370.5024836918680105784803006634549989576443184960827708011
5_Kmimic_3,0.0113501081567231506397172328589875266311470988837216885622170,0.999005752224222152226851525170088652462069629116081349361600,0.00000689388958175142550896367720754728757296205730980478683683446,0.00409365311956833245143224025046169545319709929707202403546140,1331.98642932571179804043284923318122033356706303544289370653,-3997.221727051709564996482438982734173343824257939930893340,-16.3632391925515483580834947816367534088842499055465176675616,0.00314459230804403762603900863188030462969193599725414818276258,30828.6720519724531838587654245016988838245326202425295830270
5_Kmimic_3,0.0114815362149688275154622461166283601825621023739961193408750,0.999005832062089131604560916052729658433620729175477458373872,0.00000698938930460780960539852404318735730840007518353191975856771,0.00406428405304813977961904168611588059291883126261036486886675,1286.57119803727643637386440422712804071887629090673285940112,-3860.950073603647944870586498054217100968621917622235041402,-15.6919978137623478706271502420315798137856937002173059167775,0.00311163980149487525727476285778900085310210577636568480027160,30296.2520141640963129595728807228749038662536947847573711469
5_Kmimic_3,0.0116144861384034274856970007983089990442410325565622514534175,0.999005913005914166825396322150903516048150595775101385278307,0.00000708620723550819743409651560250325846725887748610078222714515,0.00403547874112717862006797834101535892626105358465416826888770,1242.70549518131979119857907297589958593073056927503312158359,-3729.327538434724178606621713332325224390793391760705584118,-15.0496220000534805690853476062631031366111433744372525613788,0.00307855198971270320243490970737358745956999518042107130951437,29773.0774909072718768220816837630586972147049886834675662793
5_Kmimic_3,0.0117489755493952954172206776512684422781343179717931247919539,0.999005995070962581005666676059749822579485414636961579204025,0.00000718436144895903779661269008998478081731286168604041944598959,0.00400723421423223413042460702731870668512982972427423224575930,1200.33639029708151559917191606628959469047910712073237960731,-3602.195319228425129723398395803139769702796195949955007863,-14.4348403295593499587455934356054475184752850246857733365450,0.00304530428453827032039238989967517003976401335859056798330204,29258.9865314808728982616932182337477953717222735966874073126
5_Kmimic_3,0.0118850222743701843773012246489217727120216156195122231155708,0.999006078272708993923886337855022709024950517964532799754356,0.00000728387026419446256162250027749084310815349061688373773046849,0.00397954757793850656164720678436276816659756603682485679637980,1159.41276405192703515445665042120011193305815362110481721623,-3479.400047276829380779098502145959186184028568775480118110,-13.8464380308196315854867776897077326929096497843738579885268,0.00301187133717570122201397891864571487959775881805464061157435,28753.8200607030909405617329687387146488099161408832707273470
5_Kmimic_3,0.0120226443461741290583261271519352044869426643548811891511049,0.999006162626840155572618235412809002290944584742267931581736,0.00000738475224841036724486782136561484110207745169603103420357678,0.00395241601284166836823043621274936060432601389438748222447109,1119.88524612610349500340206086670997201673023807819683646954,-3360.793601130279158989267530729718153224603443091114671301,-13.2832544449631303122416882890154961770146828497899506030571,0.00297822700887280274957792456009712553146259692729770740413078,28257.4218268237338173004201759018376569869412670907366585103
5_Kmimic_3,0.0121618600064636799871958514449532993364719306301749290118345,0.999006248149257817148040827466363218352654292743476253140998,0.00000748702622003917787193877560568333984689423615454141984998679,0.00392583677443811656262641788091448908718281226952297896336673,1081.70615523437045236301847745841930337278360249620012767896,-3246.232926657770662672271057406401138540890960336943332652,-12.7441806018649493916891498114481525510017085724763238213327,0.00294434434058544611278536042264709153971359994130452817174339,27769.6383503887323040697400268924482548351762869699405008279
5_Kmimic_3,0.0123026877081238153424154043647509073899556395745721444130973,0.999006334856081639948030743049272534981069899827163178741236,0.00000759071125206576222619030872255273906285799497058653885731874,0.00389980719301349562195876588451323721979084627869332340349951,1044.82944121069886045919353599986506712561721837518465780620,-3135.579863296641498298035605604448030162521875398539863234,-12.2281569051525158082615467978357399062175575991595151029207,0.00291019552159095954016279463142558022218131764616273087120001,27290.3188740579788959005919431145800755630753442667997783876
5_Kmimic_3,0.0124451461177138508704763727703779402531619095971503166366522,0.999006422763652142654848807536874236389907472345425256027402,0.00000769582667538494728242479798931105760390599609379120998692101,0.00387432467353956628969418687416638472903117912187419028175951,1009.21062908479424402938042468587399969494634676105285780946,-3028.700976277821039952405638021470839889447718837635120248,-11.7341709211665347061295093041311099599740847107780039471048,0.00287575185701431027232019889416824504379807565124098417465983,26819.3153133580250251399444115865257926775531468281052475179
5_Kmimic_3,0.0125892541179416721042395410639580060609361740946693106910792,0.999006511888533687483855635557079711630152235571483411861182,0.00000780239208220110831159918287061718945182657923181626337856342,0.00384938669557949569223197912375912876476721029309986587893678,974.806765081672781375816657955910277901048018743743901698956,-2925.467394620328006125867507679568167827127761290705580777,-11.2612552672031009562643842973613549175206552519451106923312,0.00284098373422966426894005948486021267089795038255927159189395,26356.4822083515383291093926725673945791865922679836797673655
5_Kmimic_3,0.0127350308101666168401186374881505832671725996825827161755282,0.999006602247517505685063891123360197633226202843327152543014,0.00000791042732947029881100212127476197853640120008194246090274251,0.00382499081320164431006957664590692834762954725095358765729969,941.576364477905437890964302341957681919100828992861299497003,-2825.754654695858876412240116586305095049621862109904118339,-10.8084855945734448591933621007138156998473109055444979493748,0.00280586058809868638354331627930005341479728579692851036594799,25901.6766762057887186310653494481454769859850623829998996470
5_Kmimic_3,0.0128824955169313396284265311260814490958991457878434570950733,0.999006693857624762889757501782474954305851093437590947859459,0.00000801995254238539406629929856969790107123785722873486283632479,0.00380113465490192550499034825397904623182307994186774967569615,909.479361250448383289572923253770436314648740782355564501348,-2729.442549171220069715676858175249563413957065662567249506,-10.3749786622185774359599513392568461442671346132023391731154,0.00277035086500568224658339363876530638498650522169428773346400,25454.7583646427913267034338790343488194340946819660387051336
