check,file,files,values,values_failing,bulk_values,bulk_failing,near_zero_values,near_zero_failing,rtol,atol,max_relative_error_above_atol,max_absolute_error_below_atol,bulk_margin,near_zero_margin,review_flags
pure-eft-gamma,2_PEFT_gamma4_power_1_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,7.448456679824747e-06,1.0000000000287557e-07,13.425599999912047,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_power_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma4_power_1_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_power_1_transfer_out.dat,1,3276,0,1980,0,1296,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma4_power_2_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,4.405635689202453e-06,1.0000000000287557e-07,22.6981999998513,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_power_2_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,9.840001574377319e-06,1.0000000000287557e-07,10.162600000023685,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_power_2_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_power_2_matterpower.dat,1,1308,0,725,0,583,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma4_power_2_scalCls.dat,1,20994,0,9538,0,11456,0,0.0001,100.0,4.909903274901019e-06,0.00010000000000331966,20.367000000018525,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_power_2_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,7.448456679824747e-06,1.0000000000287557e-07,13.425599999912047,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_power_2_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma4_power_2_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma4_power_2_transfer_out.dat,1,3276,0,1980,0,1296,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma5_const_1_lensedCls.dat,1,16995,0,13552,0,3443,0,0.0001,0.1,6.216701791038003e-06,9.999999999940612e-09,16.085699999983913,10000000.000059389,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_const_1_lensedtotCls.dat,1,16995,0,13559,0,3436,0,0.0001,0.1,8.925543119214589e-06,9.999999999940612e-09,11.20380000010572,10000000.000059389,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_const_1_lenspotentialCls.dat,1,27992,0,13948,0,14044,0,0.0001,0.1,8.356033892053991e-06,1.0000000000287557e-07,11.967400000027892,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_const_1_matterpower.dat,1,1308,0,730,0,578,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma5_const_1_scalCls.dat,1,20994,0,9600,0,11394,0,0.0001,100.0,2.5633072815263807e-06,0.00010000000000331966,39.012100000922516,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_const_1_scalarCovCls.dat,1,90974,0,17428,0,73546,0,0.0001,0.1,9.922603691185448e-06,1.0000000000287557e-07,10.078000000023488,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_const_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma5_const_1_totCls.dat,1,17495,0,13948,0,3547,0,0.0001,0.1,8.356033892053991e-06,1.0000000000287557e-07,11.967400000027892,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_const_1_transfer_out.dat,1,3276,0,1992,0,1284,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma5_exp_1_lensedCls.dat,1,16995,0,13551,0,3444,0,0.0001,0.1,5.828898513034405e-06,1.0000000000287557e-07,17.15590000003998,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_exp_1_lensedtotCls.dat,1,16995,0,13558,0,3437,0,0.0001,0.1,8.012884718751216e-06,9.999999999593667e-08,12.4798999998074,1000000.0000406334,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_exp_1_lenspotentialCls.dat,1,27992,0,13948,0,14044,0,0.0001,0.1,9.56123492916608e-06,1.0000000000287557e-07,10.458899999931482,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_exp_1_matterpower.dat,1,1308,0,730,0,578,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma5_exp_1_scalCls.dat,1,20994,0,9588,0,11406,0,0.0001,100.0,3.777719013170463e-06,0.00010000000000331966,26.471000000625956,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_exp_1_scalarCovCls.dat,1,90974,0,17428,0,73546,0,0.0001,0.1,3.5178566401730163e-06,1.0000000000287557e-07,28.42640000107616,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_exp_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma5_exp_1_totCls.dat,1,17495,0,13948,0,3547,0,0.0001,0.1,9.56123492916608e-06,1.0000000000287557e-07,10.458899999931482,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_exp_1_transfer_out.dat,1,3276,0,1993,0,1283,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma5_exp_2_lensedCls.dat,1,16995,0,13548,0,3447,0,0.0001,0.1,9.568370793567675e-06,1.0000000000287557e-07,10.451099999931532,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_exp_2_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,8.314487162412443e-06,1.0000000000287557e-07,12.027200000028031,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_exp_2_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,9.822121381822935e-06,1.0000000000287557e-07,10.181099999951387,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_exp_2_matterpower.dat,1,1308,0,736,0,572,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma5_exp_2_scalCls.dat,1,20994,0,9515,0,11479,0,0.0001,100.0,4.5422336888605115e-06,0.00010000000000331966,22.01559999989488,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_exp_2_scalarCovCls.dat,1,90974,0,17522,0,73452,0,0.0001,0.1,7.448456679824747e-06,1.0000000000287557e-07,13.425599999912047,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_exp_2_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma5_exp_2_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,9.822121381822935e-06,1.0000000000287557e-07,10.181099999951387,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma5_exp_2_transfer_out.dat,1,3276,0,2039,0,1237,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma6_const_1_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,4.405635689202453e-06,1.0000000000287557e-07,22.6981999998513,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_const_1_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,9.840001574377319e-06,1.0000000000287557e-07,10.162600000023685,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_const_1_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_const_1_matterpower.dat,1,1308,0,725,0,583,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma6_const_1_scalCls.dat,1,20994,0,9538,0,11456,0,0.0001,100.0,4.909903274901019e-06,0.00010000000000331966,20.367000000018525,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_const_1_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,7.448456679824747e-06,1.0000000000287557e-07,13.425599999912047,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_const_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma6_const_1_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_const_1_transfer_out.dat,1,3276,0,1980,0,1296,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma6_exp_1_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,4.405635689202453e-06,1.0000000000287557e-07,22.6981999998513,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_exp_1_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,9.840001574377319e-06,1.0000000000287557e-07,10.162600000023685,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_exp_1_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_exp_1_matterpower.dat,1,1308,0,725,0,583,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma6_exp_1_scalCls.dat,1,20994,0,9538,0,11456,0,0.0001,100.0,4.909903274901019e-06,0.00010000000000331966,20.367000000018525,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_exp_1_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,7.448456679824747e-06,1.0000000000287557e-07,13.425599999912047,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_exp_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma6_exp_1_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_exp_1_transfer_out.dat,1,3276,0,1980,0,1296,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma6_lin_1_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,4.405635689202453e-06,1.0000000000287557e-07,22.6981999998513,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_lin_1_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,9.840001574377319e-06,1.0000000000287557e-07,10.162600000023685,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_lin_1_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_lin_1_matterpower.dat,1,1308,0,725,0,583,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma6_lin_1_scalCls.dat,1,20994,0,9538,0,11456,0,0.0001,100.0,4.909903274901019e-06,0.00010000000000331966,20.367000000018525,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_lin_1_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,7.448456679824747e-06,1.0000000000287557e-07,13.425599999912047,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_lin_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma6_lin_1_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_lin_1_transfer_out.dat,1,3276,0,1980,0,1296,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma6_power_1_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,4.405635689202453e-06,1.0000000000287557e-07,22.6981999998513,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_power_1_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,9.840001574377319e-06,1.0000000000287557e-07,10.162600000023685,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_power_1_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_power_1_matterpower.dat,1,1308,0,725,0,583,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma6_power_1_scalCls.dat,1,20994,0,9538,0,11456,0,0.0001,100.0,4.909903274901019e-06,0.00010000000000331966,20.367000000018525,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_power_1_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,7.448456679824747e-06,1.0000000000287557e-07,13.425599999912047,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_power_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-gamma,2_PEFT_gamma6_power_1_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-gamma,2_PEFT_gamma6_power_1_transfer_out.dat,1,3276,0,1980,0,1296,0,0.0001,1000.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-omega,2_PEFT_Omega_const_1_lensedCls.dat,1,16995,0,13533,0,3462,0,0.0001,0.1,8.033935342940993e-06,1.0000000000287557e-07,12.447199999918457,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_const_1_lensedtotCls.dat,1,16995,0,13540,0,3455,0,0.0001,0.1,7.70024486776885e-06,1.0000000000287557e-07,12.986600000030265,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_const_1_lenspotentialCls.dat,1,27992,0,13954,0,14038,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_const_1_matterpower.dat,1,1308,0,685,0,623,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-omega,2_PEFT_Omega_const_1_scalCls.dat,1,20994,0,9544,0,11450,0,0.0001,100.0,1.3079760378480566e-06,0.00010000000000331966,76.4540000018079,999999.9999668035,near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_const_1_scalarCovCls.dat,1,90974,0,17434,0,73540,0,0.0001,0.1,9.43556452980383e-06,1.0000000000287557e-07,10.5982000000247,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_const_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-omega,2_PEFT_Omega_const_1_totCls.dat,1,17495,0,13954,0,3541,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_const_1_transfer_out.dat,1,3276,0,1914,0,1362,0,0.0001,1000.0,0.0,9.99999999985252e-12,,100000000001474.8,bulk: no measured spread; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_const_2_lensedCls.dat,1,16995,0,13548,0,3447,0,0.0001,0.1,6.716412898183677e-06,7.000000000045165e-08,14.888900000034699,1428571.4285622113,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_const_2_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,7.613826709286351e-06,1.0000000000287557e-07,13.13400000003061,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_const_2_lenspotentialCls.dat,1,27992,0,13946,0,14046,0,0.0001,0.1,9.77240078585184e-06,1.0000000000287557e-07,10.232899999842077,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_const_2_matterpower.dat,1,1308,0,718,0,590,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-omega,2_PEFT_Omega_const_2_scalCls.dat,1,20994,0,9552,0,11442,0,0.0001,100.0,0.0,0.00010000000000331966,,999999.9999668035,bulk: no measured spread; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_const_2_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,6.121974214250733e-06,1.0000000000287557e-07,16.334599999983663,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_const_2_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,1.4256569784180563e-06,9.999999999940612e-09,70.143099997983,1000000.0000059388,near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_const_2_totCls.dat,1,17495,0,13946,0,3549,0,0.0001,0.1,9.77240078585184e-06,1.0000000000287557e-07,10.232899999842077,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_const_2_transfer_out.dat,1,3276,0,1970,0,1306,0,0.0001,1000.0,0.0,1.0000000000064279e-11,,99999999999357.22,bulk: no measured spread; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_exp_1_lensedCls.dat,1,16995,0,13547,0,3448,0,0.0001,0.1,4.563917666955188e-06,1.0000000000287557e-07,21.910999999856458,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_exp_1_lensedtotCls.dat,1,16995,0,13554,0,3441,0,0.0001,0.1,9.746968692886984e-06,1.0000000000287557e-07,10.259599999841665,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_exp_1_lenspotentialCls.dat,1,27992,0,13946,0,14046,0,0.0001,0.1,9.803729338650223e-06,1.0000000000287557e-07,10.200199999989799,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_exp_1_matterpower.dat,1,1308,0,723,0,585,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-omega,2_PEFT_Omega_exp_1_scalCls.dat,1,20994,0,9560,0,11434,0,0.0001,100.0,1.157911313229314e-06,0.00010000000000331966,86.36240000204221,999999.9999668035,near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_exp_1_scalarCovCls.dat,1,90974,0,17529,0,73445,0,0.0001,0.1,8.413188514444881e-06,1.0000000000287557e-07,11.886099999816562,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_exp_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-omega,2_PEFT_Omega_exp_1_totCls.dat,1,17495,0,13946,0,3549,0,0.0001,0.1,9.803729338650223e-06,1.0000000000287557e-07,10.200199999989799,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_exp_1_transfer_out.dat,1,3276,0,1978,0,1298,0,0.0001,1000.0,0.0,6.428000000000089e-09,,155569383945.23743,bulk: no measured spread; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_lin_1_lensedCls.dat,1,16995,0,13546,0,3449,0,0.0001,0.1,3.5151114642075575e-06,2.0000000000054696e-07,28.448599999813627,499999.99999863264,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_lin_1_lensedtotCls.dat,1,16995,0,13552,0,3443,0,0.0001,0.1,7.073786668787986e-06,1.9999999999881224e-07,14.136699999907389,500000.0000029694,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_lin_1_lenspotentialCls.dat,1,27992,0,13945,0,14047,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_lin_1_matterpower.dat,1,1308,0,716,0,592,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-omega,2_PEFT_Omega_lin_1_scalCls.dat,1,20994,0,9562,0,11432,0,0.0001,100.0,9.88366921340596e-06,0.00010000000000331966,10.117699999951691,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_lin_1_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,6.4994150526301145e-06,1.0000000000287557e-07,15.386000000035859,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_lin_1_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-omega,2_PEFT_Omega_lin_1_totCls.dat,1,17495,0,13945,0,3550,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_lin_1_transfer_out.dat,1,3276,0,1967,0,1309,0,0.0001,1000.0,0.0,9.999999999976694e-05,,10000000.000023305,bulk: no measured spread; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_lin_2_lensedCls.dat,1,16995,0,13546,0,3449,0,0.0001,0.1,9.146620323769043e-06,1.0000000000287557e-07,10.93300000002548,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_lin_2_lensedtotCls.dat,1,16995,0,13556,0,3439,0,0.0001,0.1,7.796784606010304e-06,1.0000000000287557e-07,12.82580000002989,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_lin_2_lenspotentialCls.dat,1,27992,0,13947,0,14045,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_lin_2_matterpower.dat,1,1308,0,724,0,584,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-omega,2_PEFT_Omega_lin_2_scalCls.dat,1,20994,0,9547,0,11447,0,0.0001,100.0,4.722639388724107e-06,9.999999999976694e-05,21.1745999998989,1000000.0000023306,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_lin_2_scalarCovCls.dat,1,90974,0,17425,0,73549,0,0.0001,0.1,7.448456679824747e-06,1.0000000000287557e-07,13.425599999912047,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_lin_2_tensCls.dat,1,17495,0,6832,0,10663,0,0.0001,0.01,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-omega,2_PEFT_Omega_lin_2_totCls.dat,1,17495,0,13947,0,3548,0,0.0001,0.1,8.354847064393703e-06,1.0000000000287557e-07,11.969100000187357,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_lin_2_transfer_out.dat,1,3276,0,1980,0,1296,0,0.0001,1000.0,0.0,8.399999999998937e-10,,1190476190476.341,bulk: no measured spread; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_power_1_lensedCls.dat,1,16995,0,13546,0,3449,0,0.0001,0.1,7.034871859698955e-06,1.0000000000287557e-07,14.21490000022251,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_power_1_lensedtotCls.dat,1,16995,0,13553,0,3442,0,0.0001,0.1,6.319714348896701e-06,1.0000000000287557e-07,15.823500000036878,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_power_1_lenspotentialCls.dat,1,27992,0,13946,0,14046,0,0.0001,0.1,9.803729338650223e-06,1.0000000000287557e-07,10.200199999989799,999999.9999712444,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_power_1_matterpower.dat,1,1308,0,723,0,585,0,0.0001,1.0,0.0,0.0,,,bulk: no measured spread; near-zero: no measured spread
pure-eft-omega,2_PEFT_Omega_power_1_scalCls.dat,1,20994,0,9559,0,11435,0,0.0001,100.0,2.1115979517960785e-06,0.00010000000000331966,47.35749999896629,999999.9999668035,bulk: below 50; near-zero: above 10000
pure-eft-omega,2_PEFT_Omega_power_1_scalarCovCls.dat,1,90974,0,17509,0,73465,0,0.0001,0.1,7.448456679824747e-06,1.0000000000287557e-07,13.425599999912047,999999.9999712444,bulk: below 50; near-zero: above 10000
