model,arm,a,k,C_recorded,C_analytic,C_error_over_exact_AH2,restoring_recorded_over_A,restoring_analytic_over_A,A1_relative_error,D1_relative_error,adotoa_relative_error,Omega_relative_error,Gamma1_relative_error
5_Kmimic_2,consistent-background-trace,1.6143304154744726E-8,0.13365126384189174,0.12155794360582872,0.121558002815779196404421990440804737877339230040810430664058,1.74366487729812976392656575801591318289936983130545542698893E-15,0.00601734083637974257509636365142133686046746057404810893582949,0.00601734086752708307851561375765400211975863055126773886897885,5.13275997765704887906455502319791775691430153192064188004253E-15,3.23211998270987641243562647282182439496373154558741092523144E-15,1.90899609511579768715009569567981454490382765903030151706438E-16,5.62973560650197217144136443080682714808794855509065904071136E-15,5.92717648830587023155652347186671341540941629322610995401799E-15
5_Kmimic_2,consistent-background-trace,1.659443141951909E-8,0.13001794271211672,0.11516502910695842,0.115163208285176649143943427548170038533123095360971213065034,5.98703132491022402846799805889155433009487186575785527228921E-14,0.00569810142847645010913631489450643327320735694853273324781872,0.00569810041636016336145835232736458829916579536512109791599829,9.40029821573670639898255989852531425209854534742771335704429E-15,7.06851810666012344691154224886191292641428398022518961831081E-15,3.22248602708971681958807041832217854686885434772237966971257E-16,2.34843947344618819046853627404035223440484355641231749877981E-16,1.08561673594384050691657310324669806573828235411032582719229E-14
5_Kmimic_2,consistent-background-trace,1.707149718393548E-8,0.12638462158234173,0.10893416164465324,0.108935038622729979308289274151757101490314028702056205938041,3.22972475310683645351433311004024980374591650042210015584108E-14,0.00538766050258516680112669390534346113020012086846422325211320,0.00538766101848652153784583143995865419721688309535196721141168,6.28253699937791301750672738368533447323921075357607789386167E-15,5.06338689670619867378813912228627197395964686655627316567770E-15,1.49766472343768061888279637202755822008273769488758318956289E-16,2.12921856339246098128690866926053893480916586478528959910749E-15,1.17750109207755714727728326489256139639428027818021597601791E-14
5_Kmimic_2,consistent-background-trace,1.7576804746372236E-8,0.12275130045256676,0.10287457850526495,0.102873985170621946137419249912507737151553817499270382661879,2.45553002345900386648253522352495869484984399616251177558397E-14,0.00508602305595730047050325397995059794117685819822474477382693,0.00508602268594978400262989063294180483864731328545982943843481,8.28473665691219711263733816767012632764048130371909914252484E-15,6.98867353803106806317004144099004709386740301796445202157382E-15,1.90722826667595084106506823623846235530388553126680819906894E-16,9.87497657412604131600329241776050351242181600882196059379468E-15,1.58081097197827758527836560394712441094531600190894522079583E-14
5_Kmimic_2,consistent-background-trace,1.8112938429115373E-8,0.11911797932279175,0.09697903807527451,0.0969805421042607904525915784590137673894591586738066450736650,7.01928539324070594000236063252352714706091300704962941957569E-14,0.00479318443550098252079280516176320062636128975678589081526429,0.00479318543150471986122503862402608419374608792729044187530781,1.94491602185392964964554026133579019762449156670688605821727E-14,1.00467191130603491316860508356507799541163210228118956594952E-15,1.60378243086814059059650353822799461186440239128871683186961E-16,5.31599931279981258340128870572046070045336838467845553778848E-15,2.94278849802112808911042385969637475028102786196276192693717E-14
5_Kmimic_2,consistent-background-trace,1.8682807786227457E-8,0.11548465819301676,0.09125404332195983,0.0912552065332434877536920037763609367332760846962005655106156,6.14473504690692542280013629912005886605601810317871156134104E-14,0.00450914844914591859468839113777471918736750015817343320023347,0.00450914926867725755811363178912834703367280824286632652023886,1.67002918896624269338583216691835403432674907450690954947461E-14,9.50495076469054758254054258273460665768793064262391568679330E-15,1.66064311649123322767920578213223456535344176642658914666951E-16,5.59065498875882771673339273749153511165300235956287713547080E-15,2.00758617207609293538965783836998474255318834646285736122145E-14
5_Kmimic_2,consistent-background-trace,1.9289700427709915E-8,0.11185133706324177,0.08569823508097933,0.0856984786091170337796790504529533969265173443380926270331122,1.46191338853471810513801099409944837306902288392453131887363E-14,0.00423391402892895097870623309839046287999687596593091334593368,0.00423391421183083917150236553767145464535307595033078397463882,1.73861777642575664677571002538319039555283222415822282563664E-15,7.04793560442678779996076701914251638181429826178691360095761E-15,8.70661601420636471386417910801425581411748744622128974126774E-17,8.69123948396447433983361131906796968171050873274579636549755E-15,1.05342088937167933675273550084200573258066260001814127655024E-15
5_Kmimic_2,consistent-background-trace,1.993734548498163E-8,0.10821801593346678,0.08031118709757985,0.0803108616406289338969920473491451064165814834492979556858687,2.22960372785464736216812474581306400329154267413061625178449E-14,0.00396748053736074692333959327612253160932811369674899484720963,0.00396748027623992142444554561672494899326899876266115079410142,3.01395378610899601018909281989211193870689199614685491374338E-15,1.28643423027713846120606636204378064750584460534534240518014E-15,1.22054952394564457636067203899035032507498085805031254145880E-16,2.00587733698712817919627388269934362811984364678706327004953E-15,3.74206491144768547146955743340119708184456554773590227849849E-15
5_Kmimic_2,consistent-background-trace,2.062999030550906E-8,0.10458469480369179,0.07509290323542053,0.0750928622172454502651091798359830226894248635521013612355172,3.22129908535020608160431326991378921218506026231927054121421E-15,0.00370984751340707977325886326420769421657224096187809978390520,0.00370984747817142083581709429175133775823552438634695169727947,9.84388327510871036919287336861330651619850579688831922298416E-15,7.26466593599852384298360626783501950465955289206683697306868E-15,1.34634956424074076141198531175808173606974166574157928034837E-16,7.59365152988496760819948043884196860270166205995546638933378E-15,1.09549362878700333166779966274041461807870442226194642597343E-14
5_Kmimic_2,consistent-background-trace,2.1372493709542238E-8,0.1009513736739168,0.07004445524721734,0.0700449903418309962937135479578954491510497737596625783190736,4.84064655448410591054261265348179688820616642883025201363582E-14,0.00346101534163816597188119896330782109188835598288637401736195,0.00346101583497501936733814315044296630513060677006270046449835,3.98984982677185256321619839274957334282387205505471722852211E-15,3.06907706302974344560556830934678493446584959641252933329698E-15,5.09684056847995710220066947227339996252944290201555766208032E-17,1.89116329539663730709735267433756126186942981177215614870643E-16,7.40696662455056837771733584652960893380325370827862930044487E-15
5_Kmimic_2,consistent-background-trace,2.2170440137403148E-8,0.0973180525441418,0.06516783215374879,0.0651677595735122681197759924047757494209443180545350629205018,7.60257179878252727373757374130735430035762472494395361144639E-15,0.00322098543718843833024246772632120722172449242991040852522768,0.00322098536518329290219967299475945127658797619405533189451890,1.64718075316620912428384986017282686198924784654046304953721E-14,9.64856140519529387077209290653268772979167253522144982820797E-15,1.14404658198839558830974901863623944918365666270794335004299E-16,6.35988965041563836586177064428364732653014045980850675930363E-16,1.99568637956141112256834693932199922602847674011595269500123E-14
5_Kmimic_2,consistent-background-trace,2.303028035874035E-8,0.0936847314143668,0.06046173750347694,0.0604616871819051224971041271781856454137188342105782238564508,6.13745507356111432122085260235593316272861597653393552605982E-15,0.00298975614249213254974617433433001150824652987652363446108184,0.00298975608862266108259978273438341125401371025636001277512451,2.18743391651858024386982637031589096881070392630920019898666E-14,1.45350007440605064576892406418281697305891854792667768691727E-14,1.13463834134509440241923797641357208990966234636182360639920E-16,7.43430625726407646721290222176463917391078411332906170136346E-15,2.57638762629032525970861849561691523022718914559673181651263E-14
5_Kmimic_2,consistent-background-trace,2.3959506245805162E-8,0.0900514102845918,0.05592770412276774,0.0559272943140692791536288463570084625237180929469317216391632,5.85492822863664020796109160366739427251093636497745858896731E-14,0.00276732850134650354878447969131887023006996543253720364136897,0.00276732802653612248356567543333194634022944095092796807637591,8.86763109264981535860100757087232243058561391721035266355574E-15,5.80202820441828796429180576425717087783916013734534744325996E-16,8.27084016841939880074893411634205117460436030134883137258426E-18,4.99335255577740218778646539419713232604868902623639005664042E-15,1.30314366696170024445850548714977053256731300540383637132101E-14
5_Kmimic_2,consistent-background-trace,2.496686963616068E-8,0.08641808915481682,0.051564854372810116,0.0515651061757782604556211298377668582120877177624955969960362,4.24167305187386484036020452768387843434477591853701847882001E-14,0.00255370088493341996569562959539007312053186959102783959383728,0.00255370120171863100687874990340471986796482223132240297975872,1.47547034865407875980010385429832157750630768895473029594420E-14,1.39700849138739904518971203360823458625115003270149850512507E-15,6.68561339698124958545388078969484381506025511365764740115622E-17,6.79336829074678491391572695169397948727141102574042190103748E-17,2.15806762594975826478790606233934255007502434886186486756296E-14
5_Kmimic_2,consistent-background-trace,2.606265883033491E-8,0.08278476802504182,0.047375462048424424,0.0473756522289642916790328857036093842933559964402475230079531,3.80409327646482967952565534814085032147188186620461415158917E-14,0.00234887537794753364607997219956254609247363763501562061031355,0.00234887563866565942421779705822242114558244517560044052209609,1.94156746427479341957511567370855993609626486963725017081663E-14,4.68371306556470928902567030890010666800592342359338493275206E-15,6.98667872989178804152380639044567566117271615898342450865959E-17,8.98415499558274947223575952774358941193277143685010563157567E-15,2.67000929719898798337273945101834160017956024400662948280504E-14
5_Kmimic_2,consistent-background-trace,2.725905124432468E-8,0.07915144689526683,0.04335929483377324,0.0433594664075262069268558623085522591830787087170751916221179,4.10670341406486025350275935632954341345316280708971167830558E-14,0.00215285110644013417905778318454016497766744178118430374242778,0.00215285136373494793214837707508915449605879457720029672311310,3.14172357912551923291982771983420394446430734579398448542127E-15,4.91587657905461940630264600599867433311685498336625577064533E-15,1.46120956293795626260975556926746463846509934926498284663508E-17,1.84683222309417939176852556958912386038475834135620575041699E-15,7.24296602585676162377364036239552264061876556343869376559606E-15
5_Kmimic_2,consistent-background-trace,2.8570567865251775E-8,0.07551812576549184,0.039516917256772664,0.0395170873540972811797793071719520157725438587150784561634588,4.91315911612080628838770001115005317551144793661321625361554E-14,0.00196562812510997724764638644190972288515990411646954624603840,0.00196562840532033400780027972541727018489293196010668935620796,1.15846180409688722887309476308298000040833260504692250443190E-14,1.51021096001596242152834424132985793811063102357891767168989E-14,6.12098292775703510850055645195315470777455367244347185178669E-17,1.14670867379083878005146903957333153577750489724721160844000E-14,9.66801090442951245266971319963524715097912441306971827660697E-15
5_Kmimic_2,consistent-background-trace,3.0014665529607215E-8,0.07188480463571684,0.03584903678202286,0.0358490586808713524073666435786842115782916314553074608543818,7.70424880078417193099257300336181909130284281415825792894067E-15,0.00178720675422162246861217005400841638935794226464083084822293,0.00178720679403474851027284194278018955408568447490892766113004,1.16768177272037450434554652976814485660858788628190608634508E-14,4.25646066825525544902127658078746684451037659126286318588056E-16,1.07160728738429753452304769602705517511602599934901305231617E-16,1.21927593431039540627108527669318625963772599893974941394928E-15,1.71313745861379881823091208285406595515316811409982297600160E-14
5_Kmimic_2,consistent-background-trace,3.161251838368691E-8,0.06825148350594185,0.032355868401326385,0.0323559292582189649258436515590675749926378696686931577014907,2.63455277089855734736565283412925804305663107530573535670285E-14,0.00161758644016521089232345682498668673691825082562793371624569,0.00161758656289621666404949320961261360671345288621872957318245,5.82499041465515368280738066466879762065632528565355476589368E-15,1.14247114740957571043246539785666203259396990427625152945600E-16,2.18526332597107017606344773117865173644754800710093026950721E-16,4.75101004935227025653703589004234564089241358218448830482475E-15,8.53495257718745097793538381334778440519522930495530246951343E-15
5_Kmimic_2,consistent-background-trace,3.339006298906867E-8,0.06461816237616685,0.029038291343807872,0.0290382535356227517875671823585218235088816656556337945372147,2.03704064146599473391983707038156655965486795076880297322501E-14,0.00145676783256674613652126756994425849724624584061924568754069,0.00145676774750519692237650510827409152477968398307891246672510,1.22298449386280666712042603217625673608597169321890593015337E-14,2.95609326161729181391798224929772207967257080980257274716044E-15,1.15126663735451350496322866710534582486164924450708958660808E-16,4.82190196216288575131637036461326877004962884262889695608437E-15,1.69640722867710344814247951997303536142195200159583875222462E-14
5_Kmimic_2,consistent-background-trace,3.5379417027486754E-8,0.06098484124639186,0.0258966031313703,0.0258965919004838925389958954292799792583394682814337130925705,7.62682721086119241901090733401364296873545384872840873803320E-15,0.00130475041455915795850638078121094012131499796945312185961457,0.00130475038619214451172889241783639802717423157800468094244871,1.14206050208947090557342463286290893696536571761035053835654E-15,1.62263468275173477689897265882341616869070068292563402666107E-15,1.72433012116828979165949685204326328641922588191038753142778E-16,6.79028060125963329778967603799370746768498066391320274586268E-15,7.53729135096938515767879895075099183873193538690669391398975E-16
5_Kmimic_2,consistent-background-trace,3.714844331573496E-8,0.05808080110711178,0.023512470710165177,0.0235124706721395421293807063670984560554773396791015908125861,3.13870407892761702385612550340479279799380895276585005636318E-17,0.00118957481823526208390731006483701172756939558870461909584920,0.00118957481812939054194696708081500005362960455531308361883877,2.64179150330802573621769101592389980207131438855663138880109E-14,1.41804036580655775568696338310756164900989532053306109337729E-14,1.42220917817363443838738898973046878512919773488526957739330E-16,1.20230653626246469648932725484273470018996776273904915714641E-14,3.24573164701983012230382766812168974900739279374634322352806E-14
5_Kmimic_2,consistent-background-trace,3.910368902014145E-8,0.055176760967831695,0.02124144915606253,0.0212414501279990916348251290504140109407589140389512759854397,9.84924268003273961444780191976424130385094578482543088688085E-16,0.00108002208848363376792757163251734222999127190631944439220081,0.00108002209148242426160876219405425292741005106294247971863583,1.93649178527708248269158196658791091328724935620502105037450E-14,5.17186662574561419399673400110773415637448642189566997614977E-15,9.80840298105657326654560191701689163026743969801194514763595E-17,4.19848179685638840313906834978039822915357112005262194723041E-15,2.63767198323246505681433703889568797601734053557106851291159E-14
5_Kmimic_2,consistent-background-trace,4.127619178720036E-8,0.05227272082855161,0.019083811990037895,0.0190838256904611077721603602141602955753712679667396595822031,1.72348341686063793079060713631543757337861939177383842768923E-14,0.000976092182486045256381856205769296114937666728800059236974936,0.000976092229582412987422984926592272997741430425428028675737002,1.22897945535114319509600895105688995676808003370650553632167E-14,1.15172281509612047320399385627306544306049147905665976326473E-15,4.79069645313142360646651760179106520008247142671679200261790E-17,1.02019575862199905354550848516600552436745238907640115056535E-14,1.80680171846761212216753423737616680544537454924251924215271E-14
5_Kmimic_2,consistent-background-trace,4.370429250740338E-8,0.04936868068927153,0.0170399066185801,0.0170398959092763223182862181721472205130734819737239890276010,1.69320919725510980194533762835277355588321706122746645927356E-14,0.000877785297892249756766904384787130597280331783078609800170528,0.000877785256621193350303181584566238807150725879418340718291278,2.85523236351569340770525000683091999701192693374333669987184E-15,1.27229435105036768180163038618525694092396301528636217167827E-15,7.63829916775902372188900378372587202579843775651649002402830E-17,1.75982431953842432202813923997560422692591279966120600303981E-15,4.73374157814627788092861337349844591044570062244325315694641E-15
5_Kmimic_2,consistent-background-trace,4.6435917668090126E-8,0.04646464054999144,0.015109951381839721,0.0151099626714944585989027829309360745075019848087531669994798,2.27470695576095003622816960939625420419696045589529147007864E-14,0.000785101148183770596239052306866039236482829140147684458790740,0.000785101197297695940048585493963549760342058195080960870758888,1.55313216660825225332301014996245596584922203162817282788814E-14,4.90230419020995834385481013869810593458576615315862565200272E-15,8.70980413259185993895884908143594433584689913148125464235026E-17,8.18243613203646661746943558319307841947883029670139587722227E-15,2.09493750954679156971598256511055990626445830462395132297185E-14
5_Kmimic_2,consistent-background-trace,4.95317746854553E-8,0.04356060041071136,0.013294320984956861,0.0132943314388120367306285202890006411185260973039111306177083,2.72654779706942908390533561747122772093002681124319264648059E-14,0.000698040024451886241352145742427949091779926392950900253799725,0.000698040076193152714093698722076047296118388418588773887343665,1.30793288985879412011029681389669569790063734088529423756092E-14,1.05387549857199164579778704729758034021876848144568881298529E-14,1.44087195141560398958365423785613746186382558520322786737429E-16,5.78055489480550749841077814425673025755215627813231189996609E-15,1.43569383853075227703115436330043897735441824748444181976513E-14
5_Kmimic_2,consistent-background-trace,5.3069916725656896E-8,0.040656560271431275,0.011593303115297353,0.0115933115178581187920159261486493902307938629098299571793580,2.88785141451487306827573854099080315370188176084642083499469E-14,0.000616601868962291711470171845906408638398078865726747679297957,0.000616601916701455291960210529243293881516473127088926507760723,9.04224544408056116307394263762466351664507512459874819664001E-15,6.88533046576060960339976816666303834408694970337157785922540E-15,1.60582320057301286111359229616083688652987371723841857532942E-16,1.14948816497051473030390579435349274003615086091297657892221E-14,1.70298697055725493584917165001298830823591925197757973194560E-14
5_Kmimic_2,consistent-background-trace,5.715241446766313E-8,0.03775252013215119,0.010007218329836672,0.0100072163705245666563445734373373367870798671317801086385535,9.05680748328349781625311773229809633390420568210749424245835E-15,0.000540786752128845440966152624860565922520260653123026858046339,0.000540786739219370980336611732458007905067251080434044141100951,1.62241579683707399615466421626384295019805708703973274243090E-14,4.39535596852666774709626146310022331766231516207381055344564E-15,8.56913755894217663929497984845077865740110646475487108713128E-17,8.14576729263659701625210067727586112880351860136020831264113E-16,2.19924731854806353231110926060423484949057273952152313581899E-14
5_Kmimic_2,consistent-background-trace,6.191536392115622E-8,0.034848479992871106,0.008536367156208903,0.00853636397360863183283084059244776341878159716381195580514255,2.02612654553699814049712543898283522962672798785949716074619E-14,0.000470594582689094505426006849821672285861429742777686439572243,0.000470594558080915214187167020224647021865222372604147551830028,5.91481394785289553114968047789353388461323168485658056527464E-15,8.21154471382226535260056407798101168921969632532819070761575E-15,9.49908619020099769539190746371134378344453930014790653886691E-19,1.00708101504922191570542637470172000114785478744327026895718E-15,4.62819362590414753041034690641181507600411231052929513699251E-15
5_Kmimic_2,consistent-background-trace,6.754435336415836E-8,0.03194443985359102,0.007181076436353661,0.00718107724007675401642662587862115918875740676083717763712302,7.24608199864991270872357354996319684800232514488721490619807E-15,0.000406025368911492189259517879093009168660144269183641201902616,0.000406025376306585713684492545740205793784703480085595780223903,2.31707753639174568563086481455054607701270943421311893806007E-14,4.53178564819940345664721379386151391432997293449358699520521E-16,3.29645189078931183568539660441865147335128160435604482680179E-17,1.31828002964947898287744507177430287006302438613481358127080E-15,3.43082349374606085329858080756792181516903101089393277639046E-14
5_Kmimic_2,consistent-background-trace,7.429921102285255E-8,0.029040399714310935,0.005941685088201552,0.00594168451864167096899262051668518931987814058760913962741516,7.51720906038504380066421041997639948510038405619706840070994E-15,0.000347079182769535676961018423692537645701417500471436904321126,0.000347079176429139841668853771346597280775839340411311896961920,1.54032538621388796642574885673118941001063506893548381400526E-14,2.82834519612596850910535108961155092051436007587645802372116E-15,7.67269307115574697043977894075138741044308570373837161882203E-17,6.98279102230251131905961101568226160339302826243485346751032E-15,2.15582272643871221492245138361461242150833109997710114433199E-14
5_Kmimic_2,consistent-background-trace,8.203599471937026E-8,0.0263017816253383,0.004879372277464905,0.00487937102088154202161988728007296739895868085746717575882159,2.46445340290427405839782739421678466567316949821069868203591E-14,0.000296642335693169737313851018080725506575691707908045524373912,0.000296642318642131694752287436857535052604857567856207349629328,4.96388289191025972219460429759485965812398714147285355380134E-15,3.79202735400451371717087233439530228016692268472798258211471E-15,1.70468242416845198111639917870280902071573489244449484186070E-16,8.06147400702720077565753450225828476517067063244559509543571E-15,5.52892364948488677578950283033087605875068938817036591996744E-15
5_Kmimic_2,consistent-background-trace,9.057847166327849E-8,0.023821425444294973,0.004006678103928039,0.00400667882626805370070425775186166089513782679270881124081583,2.10512093172454133937483176764351136031850378054198082389960E-14,0.000255277205267378067013077687962755686936049105884742973361442,0.000255277217214920364710163806817863382233251563779711864018719,2.42556590728512675415927820340569749705152020597691262581301E-15,8.96395403840942433925294612284552152613352699009682359688893E-15,5.97375748988068815636882456025056048914219847103136726357812E-18,1.77014537765972658432212689481145323814465161633655944675136E-15,7.96036805761005542305828370263470975400945646366713122141386E-15
5_Kmimic_2,consistent-background-trace,1.0001055857110762E-7,0.021574976109277354,0.0032898399874632016,0.00328983949773318047998517686445272469219138540861766219036346,2.12076014277419392166059892550555247111533353832846586363259E-14,0.000221352729585949310250038410951939123267393779400456979580977,0.000221352719712588237689046569393547910470275368073602480848853,2.91681231488743295376522123426352626064575759914939390294561E-14,1.56744560692315822895376489051720459655797816812984573413225E-14,3.23992999251476651700604454921350337776049198025211049153083E-16,3.20087893115991072986791175016567225698477423052946431451468E-17,3.60708884458587543392213091625545112548627719038318197814302E-14
5_Kmimic_2,consistent-background-trace,1.1042491541861756E-7,0.019540375331626815,0.0027010788760015816,0.00270107871045979161561664655802869366295536582289745883531178,1.06520847166097533265775913672624120079284818800455295902015E-14,0.000193530861089401220511745953124216685723357924617695769096192,0.000193530857021395709319229893122741671562198533064761973820787,2.70071092020717766259133725359951574214801895638544011578372E-14,2.23587747896165820504879873803127227189536151673507746854753E-15,7.59646614076041585339882500925656698049617196070880098674621E-17,4.00207461753326230678544109491562319550686105910236204021151E-16,3.95380096093554754720813183410242265708709092836231995070079E-14
5_Kmimic_2,consistent-background-trace,1.2192385704268923E-7,0.01769764500163975,0.0022175567425360672,0.00221755705169854353865233069569205617801606684375912762009942,2.95595496307740550367526365268620848459346590293297567280571E-14,0.000170714138990934363141422317431236378149994630837713597160325,0.000170714148251079491206328593884709670510380780415351701853728,1.67646570108282750170153686079475093993417337203375767900291E-14,1.78702572194431293245171893124498440772608982549267656713236E-14,7.98926011938136272567380635504606279181904727165086283419642E-17,3.35616456206393793090838135612954264618037475791150572072767E-15,1.60560280815585267324322234738006545350668571290859998369218E-14
5_Kmimic_2,consistent-background-trace,1.3462035993095952E-7,0.01602869101992776,0.001820496775375684,0.00182049681045503179244153032314114221668913076049735719847074,4.98353725014295923213879341239548173613940882393586866612471E-15,0.000152002374635976350389110190695193107437679372860074895993312,0.000152002375916629650894662837223022414010643055151007920488051,1.36401722798867491312670923509045967147585709550080980053159E-14,7.59957111591042960061951300225425638684850713109712517052283E-15,2.70598096928056705579832539659905804202337995319919517806518E-16,1.93575723380483385735214796899895956204301459685666233262814E-15,1.65487525571219827674879439944503731434633931416099318020425E-14
5_Kmimic_2,consistent-background-trace,1.4863917416938389E-7,0.014517125628212585,0.0014944622573948396,0.00149446238863740443408513256776769000461023150953613686315992,2.77029639780351260250358646189494564366864076532059603097483E-14,0.000136657123571332807777316799536706053895204783211962401335706,0.000136657129411103629997630404853981070215219121536066850889927,1.71226055396563351637884381809866948407019868896134543089450E-14,3.07476160415597844138963996842023134660208521226602565035925E-15,1.12040786469138658847780118693970104825094098413866015191473E-16,3.83556971853183614076218247914022919512391019722178695298771E-15,2.39310458055830823114329527586175978703973572673172575574046E-14
5_Kmimic_2,consistent-background-trace,1.6411805156894635E-7,0.013148106494990413,0.0012267675669780243,0.00122676752641946308199308887620747537304868557053520851933144,1.27200419394815002157318851371174783539552381649305220172305E-14,0.000124072722853285612258025550916867849559373919515890987522109,0.000124072720653732916971147577797041117934170350674794868959204,1.78876176415136147099550310608112573705153859092469075012457E-14,8.75777152160225158899948940731382660321660150326635020437519E-15,2.43330924079617955960523774492934164698962379216276438375747E-16,3.47021352543157284869442125522012582149829633042112160746360E-15,2.24147891106276847206825675710679137190082676244555880275664E-14
5_Kmimic_2,consistent-background-trace,1.8120910215605035E-7,0.011908190976018572,0.0010069870970523833,0.00100698715829724113915951747944489309108485405945474566759718,2.85376446548202407123836391948679994421935754733130118066794E-14,0.000113752322652235934127243327231981891058186487350278804148061,0.000113752326700247549564616931655865572412174725993759043948014,1.04266781948130471349424799047423266687898649964992422539403E-14,6.31695998034916099788453375658071620839547148563125317685606E-15,1.13185304733045142747691115493871965533806438509230946434783E-16,2.48113002510267916722134146252766271901258282507722923695751E-15,1.88815280013407721183973124891205655996634607470414824789053E-14
5_Kmimic_2,consistent-background-trace,2.0008029249900567E-7,0.010785204118582366,0.0008265556302114044,0.000826555556058893778160980500745443923666732899068494383210675,5.13338243191694719541221694935683848411847345184458284918033E-14,0.000105288425887113921541861534848048783891251453454227616420817,0.000105288419913923461470082915641993592284534597765871905435936,4.78783009720796382872551594744352295743086598077358316261888E-15,3.09425025517141053407223331398939976586545317965281225460811E-15,1.43793064129068634075878605122659790473727438303017190493021E-16,1.65214228236094922636465223003852977115521115091507560464427E-15,8.79307677064981433033248464749714111336277093032543510681993E-15
5_Kmimic_2,consistent-background-trace,2.1579352699219016E-7,0.009768119113452203,0.000710924351214044,0.000710924342107055455221699591755710054525838346144238329037706,8.52803784499598818771472412888977613557762111797126832458635E-15,0.0000983436666592595483999498989571923668469846019798690100221192,0.0000983436658061461712990415340869626738230389182671411920209162,3.95928635429142156156423402759785699875289508377922515931709E-15,1.21766481554942479690776596102105044999367356756315548904634E-15,5.93170163327954076234591817903934475228842319585294471944919E-18,3.23310143522516463491500143247477270361660510081039187719988E-15,6.62217313984380534738924454703913097652597977988936974966972E-15
5_Kmimic_2,consistent-background-trace,2.1579352699219016E-7,0.008846949020667396,0.000710924351214044,0.000710924342107055455221699591755710054525838346144238329037706,8.52803784499598818771472412888977613557762111797126832458635E-15,0.0000926383504977676636934281163504089589978998630117924978704358,0.0000926383496446543161286629280274513939303360398278137736246310,3.95928635429142156156423402759785699875289508377922515931709E-15,1.21766481554942479690776596102105044999367356756315548904634E-15,5.93170163327954076234591817903934475228842319585294471944919E-18,3.23310143522516463491500143247477270361660510081039187719988E-15,6.62217313984380534738924454703913097652597977988936974966972E-15
5_Kmimic_2,consistent-background-trace,2.1579352699219016E-7,0.008012648705982714,0.000710924351214044,0.000710924342107055455221699591755710054525838346144238329037706,8.52803784499598818771472412888977613557762111797126832458635E-15,0.0000879583610722042538307791047843618160908430279226200070854006,0.0000879583602190909304940906479746669266419882784168109718740241,3.95928635429142156156423402759785699875289508377922515931709E-15,1.21766481554942479690776596102105044999367356756315548904634E-15,5.93170163327954076234591817903934475228842319585294471944919E-18,3.23310143522516463491500143247477270361660510081039187719988E-15,6.62217313984380534738924454703913097652597977988936974966972E-15
5_Kmimic_2,consistent-background-trace,2.1579352699219016E-7,0.007257026025074026,0.000710924351214044,0.000710924342107055455221699591755710054525838346144238329037706,8.52803784499598818771472412888977613557762111797126832458635E-15,0.0000841194325354799823330655018073998553421157072002684737507379,0.0000841194316823666788703226241278122993981769088364643936542842,3.95928635429142156156423402759785699875289508377922515931709E-15,1.21766481554942479690776596102105044999367356756315548904634E-15,5.93170163327954076234591817903934475228842319585294471944919E-18,3.23310143522516463491500143247477270361660510081039187719988E-15,6.62217313984380534738924454703913097652597977988936974966972E-15
5_Kmimic_2,consistent-background-trace,2.1579352699219016E-7,0.00657266138340488,0.000710924351214044,0.000710924342107055455221699591755710054525838346144238329037706,8.52803784499598818771472412888977613557762111797126832458635E-15,0.0000809704142429222173945548049957131904184052961745061787186683,0.0000809704133898089302341258608232562153028188012411119622377007,3.95928635429142156156423402759785699875289508377922515931709E-15,1.21766481554942479690776596102105044999367356756315548904634E-15,5.93170163327954076234591817903934475228842319585294471944919E-18,3.23310143522516463491500143247477270361660510081039187719988E-15,6.62217313984380534738924454703913097652597977988936974966972E-15
5_Kmimic_2,consistent-background-trace,2.1579352699219016E-7,0.005952834881897936,0.000710924351214044,0.000710924342107055455221699591755710054525838346144238329037706,8.52803784499598818771472412888977613557762111797126832458635E-15,0.0000783873194778071693202054940373410835472606320946768520137060,0.0000783873186246938955323320159369860299445752977066795317313091,3.95928635429142156156423402759785699875289508377922515931709E-15,1.21766481554942479690776596102105044999367356756315548904634E-15,5.93170163327954076234591817903934475228842319585294471944919E-18,3.23310143522516463491500143247477270361660510081039187719988E-15,6.62217313984380534738924454703913097652597977988936974966972E-15
5_Kmimic_2,consistent-background-trace,2.1579352699219016E-7,0.0053914603330414606,0.000710924351214044,0.000710924342107055455221699591755710054525838346144238329037706,8.52803784499598818771472412888977613557762111797126832458635E-15,0.0000762684437058454800973997660440791615835764133359722945581649,0.0000762684428527322172788426943482073148308185618610676867809719,3.95928635429142156156423402759785699875289508377922515931709E-15,1.21766481554942479690776596102105044999367356756315548904634E-15,5.93170163327954076234591817903934475228842319585294471944919E-18,3.23310143522516463491500143247477270361660510081039187719988E-15,6.62217313984380534738924454703913097652597977988936974966972E-15
5_Kmimic_2,consistent-background-trace,2.1579352699219016E-7,0.004883025499523323,0.000710924351214044,0.000710924342107055455221699591755710054525838346144238329037706,8.52803784499598818771472412888977613557762111797126832458635E-15,0.0000745303601490053569848065264615958858221482577246396621922776,0.0000745303592958921031642231576303301829556748166978336570775137,3.95928635429142156156423402759785699875289508377922515931709E-15,1.21766481554942479690776596102105044999367356756315548904634E-15,5.93170163327954076234591817903934475228842319585294471944919E-18,3.23310143522516463491500143247477270361660510081039187719988E-15,6.62217313984380534738924454703913097652597977988936974966972E-15
